"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0045059" "GO:0045059" "positive thymic T cell selection" "7/1220" "15/13317" 0.466666666666667 5.09393442622951 5.03797500149785 0.000177058427157899 0.0691010752535326 0.0691010752535326 "Cd1d1/Cd3d/Cd3e/Cd3g/Cd74/Itpkb/Zap70" 7 "" "" "BP"
"GO:0042274" "GO:0042274" "ribosomal small subunit biogenesis" "21/1220" "106/13317" 0.19811320754717 2.16251933188989 3.81604281074516 0.000545616539344723 0.195194316950575 0.195194316950575 "Emg1/Nat10/Nop56/Nop58/Pwp2/Rps11/Rps13/Rps14/Rps15/Rps15a/Rps19/Rps21/Rps23/Rps27/Rps27rt/Rps5/Rps7/Rpsa/Rrp9/Srfbp1/Tbl3" 21 "" "" "BP"
"GO:0016446" "GO:0016446" "somatic hypermutation of immunoglobulin genes" "6/1220" "14/13317" 0.428571428571429 4.67810304449649 4.37261341329503 0.000919226872780178 0.303556997295792 0.303556997295792 "Aicda/Hmces/Mlh1/Pms2/Polq/Ung" 6 "" "" "BP"
"GO:0002566" "GO:0002566" "somatic diversification of immune receptors via somatic mutation" "6/1220" "15/13317" 0.4 4.36622950819672 4.14246500944047 0.00141400583652837 0.410966853708431 0.410966853708431 "Aicda/Hmces/Mlh1/Pms2/Polq/Ung" 6 "" "" "BP"
"GO:0051251" "GO:0051251" "positive regulation of lymphocyte activation" "44/1220" "303/13317" 0.145214521452145 1.58509982145756 3.27170280916917 0.00143594288507488 0.410966853708431 0.410966853708431 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd320/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Clcf1/Dpp4/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gpr183/H2-Aa/H2-Ab1/H2-Ob/Hmces/Hsph1/Il7/Il7r/Itpkb/Klhl22/Lef1/Mlh1/Paxip1/Pms2/Rasal3/Rps3/Shld1/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Xrcc6/Zap70" 44 "" "" "BP"
"GO:0050870" "GO:0050870" "positive regulation of T cell activation" "35/1220" "229/13317" 0.152838427947598 1.668319135228 3.23961172578982 0.00177040526734538 0.475021863294608 0.475021863294608 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Dpp4/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/H2-Aa/H2-Ab1/H2-Ob/Hsph1/Il7/Il7r/Itpkb/Klhl22/Lef1/Rasal3/Rps3/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Zap70" 35 "" "" "BP"
"GO:0002200" "GO:0002200" "somatic diversification of immune receptors" "16/1220" "80/13317" 0.2 2.18311475409836 3.37058316747571 0.00216233244168551 0.477530858070325 0.477530858070325 "Aicda/Atm/Ccr6/Cd40lg/Clcf1/Dcaf1/Hmces/Il27ra/Lef1/Mlh1/Paxip1/Pms2/Polq/Shld1/Ung/Xrcc6" 16 "" "" "BP"
"GO:0051249" "GO:0051249" "regulation of lymphocyte activation" "61/1220" "462/13317" 0.132034632034632 1.44123376623377 3.06536119848261 0.00221697228038306 0.477530858070325 0.477530858070325 "Actl6a/Atm/Btnl2/Carmil2/Cd1d1/Cd27/Cd320/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Clcf1/Crtam/Dapl1/Dlg5/Dpp4/Dtx1/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gnrh1/Gpr183/H2-Aa/H2-Ab1/H2-Ob/Hmces/Hsph1/Il27ra/Il7/Il7r/Itpkb/Klhl22/Lat/Lef1/Mlh1/Paxip1/Pdcd1/Pglyrp2/Pms2/Rasal3/Rps3/Scrib/Shld1/Sit1/Slc7a1/Sox12/Tbc1d10c/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Tsc2/Tspan32/Tyro3/Xrcc6/Zap70/Zeb1" 61 "" "" "BP"
"GO:0002562" "GO:0002562" "somatic diversification of immune receptors via germline recombination within a single locus" "15/1220" "73/13317" 0.205479452054795 2.24292611722434 3.38162251268467 0.00222469535555707 0.477530858070325 0.477530858070325 "Aicda/Atm/Ccr6/Cd40lg/Clcf1/Dcaf1/Hmces/Il27ra/Lef1/Mlh1/Paxip1/Pms2/Shld1/Ung/Xrcc6" 15 "" "" "BP"
"GO:0016444" "GO:0016444" "somatic cell DNA recombination" "15/1220" "73/13317" 0.205479452054795 2.24292611722434 3.38162251268467 0.00222469535555707 0.477530858070325 0.477530858070325 "Aicda/Atm/Ccr6/Cd40lg/Clcf1/Dcaf1/Hmces/Il27ra/Lef1/Mlh1/Paxip1/Pms2/Shld1/Ung/Xrcc6" 15 "" "" "BP"
"GO:0000028" "GO:0000028" "ribosomal small subunit assembly" "7/1220" "22/13317" 0.318181818181818 3.47313710879285 3.68674696845749 0.00264780658124958 0.541287316824022 0.541287316824022 "Pwp2/Rps14/Rps15/Rps19/Rps27/Rps5/Rpsa" 7 "" "" "BP"
"GO:0050863" "GO:0050863" "regulation of T cell activation" "47/1220" "346/13317" 0.135838150289017 1.48275135032692 2.88936751163861 0.00393219092065614 0.767313437380764 0.767313437380764 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Crtam/Dapl1/Dlg5/Dpp4/Dtx1/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gnrh1/H2-Aa/H2-Ab1/H2-Ob/Hsph1/Il7/Il7r/Itpkb/Klhl22/Lat/Lef1/Pdcd1/Rasal3/Rps3/Scrib/Sit1/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Tsc2/Tspan32/Zap70/Zeb1" 47 "" "" "BP"
"GO:0002696" "GO:0002696" "positive regulation of leukocyte activation" "45/1220" "330/13317" 0.136363636363636 1.48848733233979 2.85353907417201 0.00438469784151081 0.818413384069821 0.818413384069822 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd320/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Clcf1/Dpp4/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gpr183/H2-Aa/H2-Ab1/H2-Ob/Hmces/Hsph1/Il7/Il7r/Itpkb/Kcnn4/Klhl22/Lef1/Mlh1/Paxip1/Pms2/Rasal3/Rps3/Shld1/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Xrcc6/Zap70" 45 "" "" "BP"
"GO:1903039" "GO:1903039" "positive regulation of leukocyte cell-cell adhesion" "35/1220" "249/13317" 0.140562248995984 1.5343175982619 2.70285381433519 0.00699926804439723 0.999999995265024 0.999999995265024 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Dpp4/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/H2-Aa/H2-Ab1/H2-Ob/Hsph1/Il7/Il7r/Itpkb/Klhl22/Lef1/Rasal3/Rps3/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Zap70" 35 "" "" "BP"
"GO:0070129" "GO:0070129" "regulation of mitochondrial translation" "7/1220" "26/13317" 0.269230769230769 2.93880832282472 3.14246673147141 0.00738683825030174 0.999999995265024 0.999999995265024 "C1qbp/Cdk5rap1/Mettl8/Mtg1/Mtg2/Rmnd1/Rpusd3" 7 "" "" "BP"
"GO:0042254" "GO:0042254" "ribosome biogenesis" "41/1220" "304/13317" 0.134868421052632 1.47216619930975 2.64466665457597 0.00763620144828304 0.999999995265024 0.999999995265024 "Bop1/C1qbp/Ddx18/Ddx51/Emg1/Mdn1/Mrm1/Nat10/Noc2l/Nol8/Nop10/Nop56/Nop58/Pih1d2/Pop5/Ppan/Pwp2/Ran/Rpl14/Rpl27/Rpl5/Rps11/Rps13/Rps14/Rps15/Rps15a/Rps19/Rps21/Rps23/Rps27/Rps27rt/Rps5/Rps7/Rpsa/Rrp9/Srfbp1/Tbl3/Tfb1m/Usp16/Znhit3/Znhit6" 41 "" "" "BP"
"GO:0050867" "GO:0050867" "positive regulation of cell activation" "46/1220" "351/13317" 0.131054131054131 1.43053103544907 2.59587025172916 0.00829995268819109 0.999999995265024 0.999999995265024 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd320/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Clcf1/Dpp4/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gpr183/H2-Aa/H2-Ab1/H2-Ob/Hmces/Hsph1/Il7/Il7r/Itpkb/Kcnn4/Klhl22/Lef1/Mlh1/Paxip1/Pear1/Pms2/Rasal3/Rps3/Shld1/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Xrcc6/Zap70" 46 "" "" "BP"
"GO:0002204" "GO:0002204" "somatic recombination of immunoglobulin genes involved in immune response" "11/1220" "55/13317" 0.2 2.18311475409836 2.79210451878366 0.0101294684057644 0.999999995265024 0.999999995265024 "Aicda/Ccr6/Cd40lg/Clcf1/Hmces/Il27ra/Mlh1/Paxip1/Pms2/Shld1/Ung" 11 "" "" "BP"
"GO:0002208" "GO:0002208" "somatic diversification of immunoglobulins involved in immune response" "11/1220" "55/13317" 0.2 2.18311475409836 2.79210451878366 0.0101294684057644 0.999999995265024 0.999999995265024 "Aicda/Ccr6/Cd40lg/Clcf1/Hmces/Il27ra/Mlh1/Paxip1/Pms2/Shld1/Ung" 11 "" "" "BP"
"GO:0045190" "GO:0045190" "isotype switching" "11/1220" "55/13317" 0.2 2.18311475409836 2.79210451878366 0.0101294684057644 0.999999995265024 0.999999995265024 "Aicda/Ccr6/Cd40lg/Clcf1/Hmces/Il27ra/Mlh1/Paxip1/Pms2/Shld1/Ung" 11 "" "" "BP"
"GO:0062125" "GO:0062125" "regulation of mitochondrial gene expression" "8/1220" "34/13317" 0.235294117647059 2.56837029893925 2.90782288169162 0.0101616493157111 0.999999995265024 0.999999995265024 "C1qbp/Cdk5rap1/Kat8/Mettl8/Mtg1/Mtg2/Rmnd1/Rpusd3" 8 "" "" "BP"
"GO:1903037" "GO:1903037" "regulation of leukocyte cell-cell adhesion" "44/1220" "337/13317" 0.130563798219585 1.42517877122148 2.5105978058455 0.0103138293159022 0.999999995265024 0.999999995265024 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Crtam/Dapl1/Dlg5/Dpp4/Dtx1/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gnrh1/H2-Aa/H2-Ab1/H2-Ob/Hsph1/Il7/Il7r/Itpkb/Klhl22/Lef1/Pdcd1/Rasal3/Rps3/Scrib/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Tsc2/Tspan32/Zap70" 44 "" "" "BP"
"GO:0006284" "GO:0006284" "base-excision repair" "9/1220" "41/13317" 0.219512195121951 2.39610155937625 2.84317300453749 0.0105077700179691 0.999999995265024 0.999999995265024 "Hmga1b/Huwe1/Mutyh/Neil2/Nthl1/Pold1/Polq/Rps3/Ung" 9 "" "" "BP"
"GO:0045058" "GO:0045058" "T cell selection" "11/1220" "57/13317" 0.192982456140351 2.1065142364107 2.65858555032915 0.0132084992172919 0.999999995265024 0.999999995265024 "Aire/Cd1d1/Cd3d/Cd3e/Cd3g/Cd4/Cd74/Gata3/Itpkb/Jag2/Zap70" 11 "" "" "BP"
"GO:0010524" "GO:0010524" "positive regulation of calcium ion transport into cytosol" "4/1220" "11/13317" 0.363636363636364 3.96929955290611 3.12863258473068 0.0136801755117939 0.999999995265024 0.999999995265024 "Cd4/Ffar1/Gimap3/Gimap5" 4 "" "" "BP"
"GO:0050856" "GO:0050856" "regulation of T cell receptor signaling pathway" "10/1220" "50/13317" 0.2 2.18311475409836 2.66166550458007 0.0138940220496148 0.999999995265024 0.999999995265024 "Btnl2/Kcnn4/Phpt1/Prkd2/Rps3/Sh2d1a/Tespa1/Thy1/Trat1/Ubash3a" 10 "" "" "BP"
"GO:0070131" "GO:0070131" "positive regulation of mitochondrial translation" "5/1220" "17/13317" 0.294117647058824 3.21046287367406 2.89607519223182 0.0155423835480344 0.999999995265024 0.999999995265024 "C1qbp/Cdk5rap1/Mettl8/Rmnd1/Rpusd3" 5 "" "" "BP"
"GO:0050851" "GO:0050851" "antigen receptor-mediated signaling pathway" "24/1220" "166/13317" 0.144578313253012 1.57815524392653 2.3803843838774 0.0165980379596305 0.999999995265024 0.999999995265024 "Btnl2/Carmil2/Cd3e/Cd79a/Cd79b/Fcmr/Gata3/Ighe/Itk/Kcnn4/Lat/Lime1/Ms4a1/Pde4d/Phpt1/Plcg1/Prkd2/Rps3/Sh2d1a/Tespa1/Thy1/Trat1/Ubash3a/Zap70" 24 "" "" "BP"
"GO:0042255" "GO:0042255" "ribosome assembly" "11/1220" "59/13317" 0.186440677966102 2.03510697415949 2.53046422319269 0.0169485679248033 0.999999995265024 0.999999995265024 "Bop1/C1qbp/Mdn1/Pwp2/Rpl5/Rps14/Rps15/Rps19/Rps27/Rps5/Rpsa" 11 "" "" "BP"
"GO:0050852" "GO:0050852" "T cell receptor signaling pathway" "19/1220" "124/13317" 0.153225806451613 1.67254759386568 2.38940656662495 0.0176577033453932 0.999999995265024 0.999999995265024 "Btnl2/Carmil2/Cd3e/Gata3/Itk/Kcnn4/Lat/Lime1/Pde4d/Phpt1/Plcg1/Prkd2/Rps3/Sh2d1a/Tespa1/Thy1/Trat1/Ubash3a/Zap70" 19 "" "" "BP"
"GO:0009214" "GO:0009214" "cyclic nucleotide catabolic process" "4/1220" "12/13317" 0.333333333333333 3.63852459016393 2.90383742274105 0.0190564022130677 0.999999995265024 0.999999995265024 "Cnp/Pde10a/Pde4d/Pde7a" 4 "" "" "BP"
"GO:0043576" "GO:0043576" "regulation of respiratory gaseous exchange" "4/1220" "12/13317" 0.333333333333333 3.63852459016393 2.90383742274105 0.0190564022130677 0.999999995265024 0.999999995265024 "Mtg1/Mtg2/Nmb/Slc5a3" 4 "" "" "BP"
"GO:0045060" "GO:0045060" "negative thymic T cell selection" "4/1220" "12/13317" 0.333333333333333 3.63852459016393 2.90383742274105 0.0190564022130677 0.999999995265024 0.999999995265024 "Aire/Cd3e/Cd74/Zap70" 4 "" "" "BP"
"GO:0071472" "GO:0071472" "cellular response to salt stress" "4/1220" "12/13317" 0.333333333333333 3.63852459016393 2.90383742274105 0.0190564022130677 0.999999995265024 0.999999995265024 "Efhd1/Micu1/Slc25a23/Xrcc6" 4 "" "" "BP"
"GO:0042100" "GO:0042100" "B cell proliferation" "14/1220" "84/13317" 0.166666666666667 1.81926229508197 2.39200136317986 0.0198081271071514 0.999999995265024 0.999999995265024 "Atm/Cd27/Cd320/Cd40lg/Cd74/Cd79a/Clcf1/Gpr183/Ighe/Il7/Il7r/Lef1/Tnfrsf13c/Tsc2" 14 "" "" "BP"
"GO:0000463" "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" "5/1220" "18/13317" 0.277777777777778 3.03210382513661 2.7396849319014 0.0199327136242109 0.999999995265024 0.999999995265024 "Bop1/Ddx18/Ppan/Znhit3/Znhit6" 5 "" "" "BP"
"GO:0032649" "GO:0032649" "regulation of type II interferon production" "17/1220" "111/13317" 0.153153153153153 1.67175454142667 2.25691094337141 0.0240091383526803 0.999999995265024 0.999999995265024 "C1qbp/Carmil2/Cd1d1/Cd27/Cd3e/Cd40lg/Cd96/Crtam/Gata3/Gimap3/Gimap5/Il27ra/Lta/Pde4d/Pglyrp2/Scrib/Tnfrsf13c" 17 "" "" "BP"
"GO:0016445" "GO:0016445" "somatic diversification of immunoglobulins" "12/1220" "70/13317" 0.171428571428571 1.87124121779859 2.32090109538847 0.0242467250579288 0.999999995265024 0.999999995265024 "Aicda/Ccr6/Cd40lg/Clcf1/Hmces/Il27ra/Mlh1/Paxip1/Pms2/Polq/Shld1/Ung" 12 "" "" "BP"
"GO:0060402" "GO:0060402" "calcium ion transport into cytosol" "5/1220" "19/13317" 0.263157894736842 2.87251941328732 2.59380864475001 0.025061721581465 0.999999995265024 0.999999995265024 "Cd4/Ffar1/Gimap3/Gimap5/Ryr2" 5 "" "" "BP"
"GO:0009435" "GO:0009435" "NAD biosynthetic process" "4/1220" "13/13317" 0.307692307692308 3.35863808322825 2.70190349322904 0.0255695631392055 0.999999995265024 0.999999995265024 "Afmid/Haao/Nmnat2/Qprt" 4 "" "" "BP"
"GO:0043383" "GO:0043383" "negative T cell selection" "4/1220" "13/13317" 0.307692307692308 3.35863808322825 2.70190349322904 0.0255695631392055 0.999999995265024 0.999999995265024 "Aire/Cd3e/Cd74/Zap70" 4 "" "" "BP"
"GO:0032609" "GO:0032609" "type II interferon production" "18/1220" "121/13317" 0.148760330578512 1.6238043625525 2.18901081695544 0.0269274070807477 0.999999995265024 0.999999995265024 "C1qbp/Carmil2/Cd1d1/Cd27/Cd3e/Cd40lg/Cd96/Crtam/Gata3/Gimap3/Gimap5/Il27ra/Itk/Lta/Pde4d/Pglyrp2/Scrib/Tnfrsf13c" 18 "" "" "BP"
"GO:0007159" "GO:0007159" "leukocyte cell-cell adhesion" "45/1220" "368/13317" 0.122282608695652 1.33478483606557 2.06823336882252 0.0275761473568879 0.999999995265024 0.999999995265024 "Actl6a/Btnl2/Carmil2/Cd1d1/Cd27/Cd3e/Cd4/Cd40lg/Cd5/Cd6/Cd74/Crtam/Dapl1/Dlg5/Dpp4/Dtx1/Dusp10/Ephb6/Gata3/Gimap3/Gimap5/Gnrh1/H2-Aa/H2-Ab1/H2-Ob/Hsph1/Il7/Il7r/Itpkb/Klhl22/Lef1/Pdcd1/Pecam1/Rasal3/Rps3/Scrib/Slc7a1/Sox12/Tespa1/Thy1/Tnfrsf13c/Tnfsf11/Tsc2/Tspan32/Zap70" 45 "" "" "BP"
"GO:0045582" "GO:0045582" "positive regulation of T cell differentiation" "17/1220" "113/13317" 0.150442477876106 1.64216596547222 2.17701647961287 0.0280678090527217 0.999999995265024 0.999999995265024 "Actl6a/Carmil2/Cd1d1/Cd27/Cd74/Dusp10/Gata3/Gimap3/Gimap5/H2-Aa/Il7/Il7r/Itpkb/Lef1/Sox12/Tespa1/Zap70" 17 "" "" "BP"
