"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0071826" "GO:0071826" "protein-RNA complex organization" "66/2082" "183/13317" 0.360655737704918 2.30684556148722 7.6628799810926 8.17149659807342e-12 3.90820396386039e-09 3.86210733951049e-09 "Aar2/Abt1/Ago1/Ago2/Brix1/Ddx20/Ddx39b/Ddx46/Denr/Dhx30/Dicer1/Eif3b/Eif3c/Eif3d/Eif3e/Eif3f/Eif3g/Eif3h/Eif3i/Eif3k/Eif3l/Eif3m/Eif6/Fastkd2/Fau/Gcfc2/Gemin5/Gemin6/Gemin7/Gemin8/Lsm4/Mrps7/mt-Rnr1/mt-Rnr2/Ncbp1/Nop2/Nop53/Prkdc/Prmt5/Prmt7/Prpf19/Prpf31/Prpf6/Puf60/Rbmx/Rpl11/Rpl24/Rpl38/Rps25/Rps28/Rps6/Rps6-ps4/Ruvbl1/Sart3/Sf3a1/Sf3a2/Sf3a3/Shq1/Snrnp200/Snrpd1/Snrpd2/Snrpf/Snu13/Tarbp2/Tssc4/Xrcc5" 66 "" "" "BP"
"GO:0008033" "GO:0008033" "tRNA processing" "49/2082" "122/13317" 0.401639344262295 2.56898710256531 7.49437308088822 5.06690095353023e-11 2.22141382637688e-08 2.19521261486718e-08 "Adat1/Adat2/Alkbh1/Alkbh8/Ctu1/Ctu2/Dtwd1/Dus1l/Dus3l/Dus4l/Elac2/Elp2/Elp3/Elp4/Ftsj1/Hsd17b10/Kti12/Lage3/Lcmt2/Mettl2/Mto1/Pus3/Pus7/Pusl1/Rpp14/Rpp21/Rpp25l/Rpp40/Rtcb/Rtraf/Tarbp1/Thada/Thumpd1/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt2b/Trmt6/Trmt61a/Trpt1/Tsen2/Tyw1/Urm1/Wdr6/Yrdc" 49 "" "" "BP"
"GO:0006400" "GO:0006400" "tRNA modification" "37/2082" "86/13317" 0.430232558139535 2.7518765498291 7.01612160423321 1.18440195046939e-09 4.79318358570728e-07 4.73664877195815e-07 "Adat2/Alkbh1/Alkbh8/Ctu1/Ctu2/Dtwd1/Dus1l/Dus3l/Dus4l/Elp2/Elp3/Elp4/Ftsj1/Hsd17b10/Kti12/Lcmt2/Mettl2/Mto1/Pus3/Pus7/Pusl1/Tarbp1/Thada/Thumpd1/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt6/Trmt61a/Tyw1/Urm1/Wdr6/Yrdc" 37 "" "" "BP"
"GO:0009451" "GO:0009451" "RNA modification" "50/2082" "140/13317" 0.357142857142857 2.28437628653767 6.5764078777982 4.01978990244782e-09 1.51057961976986e-06 1.4927625810669e-06 "Adat2/Alkbh1/Alkbh8/Bud23/Ctu1/Ctu2/Dtwd1/Dus1l/Dus3l/Dus4l/Elp2/Elp3/Elp4/Fbl/Ftsj1/Hnrnpab/Hsd17b10/Kti12/Larp7/Lcmt2/Mepce/Mettl16/Mettl2/Mettl3/Mto1/Nhp2/Nop2/Pus3/Pus7/Pusl1/Rbm15b/Rpusd2/Tarbp1/Thada/Thumpd1/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt2b/Trmt6/Trmt61a/Tsr3/Tyw1/Urm1/Wdr6/Yrdc" 50 "" "" "BP"
"GO:0016073" "GO:0016073" "snRNA metabolic process" "26/2082" "51/13317" 0.509803921568627 3.26083516980279 6.96345397569059 4.32475650399188e-09 1.51683626450008e-06 1.49894542969936e-06 "Cc2d1a/Ell3/Exosc10/Exosc2/Exosc4/Exosc5/Exosc6/Exosc8/Fto/Ints1/Ints10/Ints11/Ints2/Ints4/Ints5/Ints8/Larp7/Mepce/Mettl16/Nhp2/Polr3b/Rpap2/Snapc2/Tut1/Uspl1/Zcchc7" 26 "" "" "BP"
"GO:0042274" "GO:0042274" "ribosomal small subunit biogenesis" "41/2082" "106/13317" 0.386792452830189 2.47402261975967 6.55888402750333 7.03909018720174e-09 2.31454084217927e-06 2.28724121280193e-06 "2810004N23Rik/Aatf/Abt1/Dhx37/Exosc10/Fau/Fbl/Mrps7/mt-Rnr1/Ngdn/Nol11/Nol6/Nop14/Npm1/Prkdc/Rcl1/Rpp40/Rps12/Rps16/Rps17/Rps19bp1/Rps24/Rps25/Rps27a/Rps28/Rps3a1/Rps4x/Rps6/Rps6-ps4/Rps8/Rps9/Snu13/Trmt112/Tsr3/Utp11/Utp15/Utp4/Wdr3/Wdr36/Wdr46/Xrcc5" 41 "" "" "BP"
"GO:0016180" "GO:0016180" "snRNA processing" "18/2082" "33/13317" 0.545454545454545 3.48886560125753 6.16218452865341 2.81609322467263e-07 8.71498026764865e-05 8.61218850567066e-05 "Exosc2/Exosc4/Exosc5/Exosc6/Exosc8/Fto/Ints1/Ints10/Ints11/Ints2/Ints4/Ints5/Ints8/Larp7/Mepce/Mettl16/Nhp2/Tut1" 18 "" "" "BP"
"GO:0043414" "GO:0043414" "macromolecule methylation" "40/2082" "115/13317" 0.347826086956522 2.22478386167147 5.67844245045707 3.17436516162839e-07 9.27796395295942e-05 9.16853189080855e-05 "Alkbh8/Bud23/Eef2kmt/Ehmt1/Ehmt2/Etfbkmt/Fam98a/Fbl/Ftsj1/Gspt1/Hsd17b10/Larp7/Lcmt2/Mepce/Mettl16/Mettl18/Mettl2/Mettl3/Mto1/N6amt1/Nop2/Prmt1/Prmt3/Prmt5/Prmt7/Rbm15b/Smyd2/Tarbp1/Thada/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt2b/Trmt6/Trmt61a/Wdr6" 40 "" "" "BP"
"GO:0001510" "GO:0001510" "RNA methylation" "27/2082" "65/13317" 0.415384615384615 2.65690534249612 5.76440359618884 4.83146748025276e-07 0.000133780791650578 0.0001322028691688 "Alkbh8/Bud23/Fbl/Ftsj1/Hsd17b10/Larp7/Lcmt2/Mepce/Mettl16/Mettl2/Mettl3/Mto1/Nop2/Rbm15b/Tarbp1/Thada/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt2b/Trmt6/Trmt61a/Wdr6" 27 "" "" "BP"
"GO:0032259" "GO:0032259" "methylation" "54/2082" "180/13317" 0.3 1.91887608069164 5.34300790323434 7.80640170742177e-07 0.00020534739691373 0.00020292535806819 "Alkbh8/Bud23/Dnmt1/Dph5/Eef1akmt4/Eef2kmt/Ehmt1/Ehmt2/Etfbkmt/Ezh1/Fam98a/Fbl/Ftsj1/Gspt1/Hsd17b10/Kmt2b/Kmt2c/Larp7/Lcmt2/Mepce/Mettl16/Mettl18/Mettl2/Mettl3/Mtap/Mto1/N6amt1/Nop2/Prdm11/Prdm15/Prmt1/Prmt3/Prmt5/Prmt7/Rbm15b/Rrp8/Setd1b/Smyd2/Smyd3/Spout1/Suv39h1/Tarbp1/Thada/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt2b/Trmt6/Trmt61a/Wdr6" 54 "" "" "BP"
"GO:0001732" "GO:0001732" "formation of cytoplasmic translation initiation complex" "11/2082" "15/13317" 0.733333333333333 4.69058597502401 6.15634858131487 9.84734342542817e-07 0.00024669939886275 0.000243789619940801 "Eif3b/Eif3c/Eif3d/Eif3e/Eif3f/Eif3g/Eif3h/Eif3i/Eif3k/Eif3l/Eif3m" 11 "" "" "BP"
"GO:0042273" "GO:0042273" "ribosomal large subunit biogenesis" "25/2082" "60/13317" 0.416666666666667 2.66510566762728 5.56462001567648 1.18973055520479e-06 0.000284507838678745 0.000281152115414184 "Brix1/Dhx30/Eif6/Fastkd2/Gtf3a/mt-Rnr2/Nle1/Nop16/Nop2/Nop53/Npm1/Nsa2/Pes1/Rpl11/Rpl24/Rpl26/Rpl35/Rpl35a/Rpl7/Rpl7a/Rrp15/Trmt112/Urb1/Wdr74/Zfp622" 25 "" "" "BP"
"GO:0043144" "GO:0043144" "sno(s)RNA processing" "10/2082" "13/13317" 0.769230769230769 4.92019507869652 6.08735955720353 1.55095957784026e-06 0.000354765145174678 0.000350580748510436 "Exosc10/Exosc2/Exosc4/Exosc5/Exosc6/Fbl/Larp7/Parn/Rnf113a1/Tent4b" 10 "" "" "BP"
"GO:0031126" "GO:0031126" "sno(s)RNA 3'-end processing" "9/2082" "11/13317" 0.818181818181818 5.2332984018863 6.04633468411589 2.23665596207524e-06 0.000490293625686577 0.000484510692837264 "Exosc10/Exosc2/Exosc4/Exosc5/Exosc6/Fbl/Larp7/Parn/Tent4b" 9 "" "" "BP"
"GO:0016074" "GO:0016074" "sno(s)RNA metabolic process" "11/2082" "16/13317" 0.6875 4.39742435158501 5.85340207773649 2.70360264111415e-06 0.000568946139796062 0.000562235513451065 "Exosc10/Exosc2/Exosc4/Exosc5/Exosc6/Fbl/Larp7/Parn/Rnf113a1/Tent4b/Zcchc7" 11 "" "" "BP"
"GO:0030488" "GO:0030488" "tRNA methylation" "18/2082" "38/13317" 0.473684210526316 3.02980433793417 5.39391386082683 4.14522540929409e-06 0.000838770418396008 0.000828877258967753 "Alkbh8/Ftsj1/Hsd17b10/Lcmt2/Mettl2/Mto1/Tarbp1/Thada/Thumpd3/Trmt1/Trmt10a/Trmt10b/Trmt10c/Trmt112/Trmt13/Trmt6/Trmt61a/Wdr6" 18 "" "" "BP"
"GO:0000387" "GO:0000387" "spliceosomal snRNP assembly" "17/2082" "35/13317" 0.485714285714286 3.10675174969123 5.37225186054914 4.99260822285018e-06 0.000972818957793141 0.00096134471784238 "Aar2/Ddx20/Gemin5/Gemin6/Gemin7/Gemin8/Lsm4/Prmt5/Prmt7/Prpf19/Prpf31/Prpf6/Sart3/Snrpd1/Snrpd2/Snrpf/Tssc4" 17 "" "" "BP"
"GO:0010608" "GO:0010608" "post-transcriptional regulation of gene expression" "106/2082" "457/13317" 0.231947483588621 1.48359492744941 4.52855941386587 1.09046311988279e-05 0.00204890231203691 0.00202473584552672 "Abce1/Abcf1/Ago1/Ago2/Alkbh1/Alkbh5/Apex1/Axin2/Bzw2/Cdc37/Cdk4/Cnot1/Cnot11/Cnot3/Cnot6l/Coa3/Dapk3/Dcps/Ddx39b/Dicer1/Dnd1/Dus3l/Eef2/Eef2kmt/Eefsec/Eif2b5/Eif2s1/Eif3b/Eif3d/Eif3e/Eif3k/Eif4a3/Eif4ebp2/Eif5b/Eif6/Enc1/Endou/Fastkd2/Focad/Fto/Gemin5/Gspt1/Helz/Helz2/Igf2bp3/Jmjd4/Khsrp/Lrpprc/Lsm14b/Mecp2/Mettl16/Mettl18/Mettl3/Mknk2/Mrps27/Ncbp1/Ncl/Ngdn/Npm1/Nudt21/Pa2g4/Paip2b/Parn/Pcid2/Pias4/Pml/Polr2g/Ppp1ca/Prkdc/Prmt1/Ptbp1/Pum1/Pum3/Pus7/Rbm10/Rbm4b/Rbm8a/Rcc1l/Rpl10/Rpl10-ps3/Rpl26/Rpl38/Rplp1/Rps4x/Rps9/Secisbp2/Serbp1/Slc35a4/Sox4/Spout1/Taf15/Tarbp2/Tbrg4/Tcof1/Tent4b/Tgfb1/Tnrc6b/Traf2/Trmt10c/Trnau1ap/Trp53/Tsn/Tsnax/Ythdf2/Zfp36l1/Zfp598" 106 "" "" "BP"
"GO:0042255" "GO:0042255" "ribosome assembly" "23/2082" "59/13317" 0.389830508474576 2.49345479411908 4.94902670490815 1.20087382474125e-05 0.00217855075584955 0.00215285510722214 "Abt1/Brix1/Dhx30/Dhx37/Efl1/Eif5b/Eif6/Fastkd2/Fau/Mrps7/mt-Rnr1/mt-Rnr2/Nop2/Nop53/Prkdc/Rpl11/Rpl24/Rpl38/Rps25/Rps28/Rps6/Rps6-ps4/Xrcc5" 23 "" "" "BP"
"GO:0009201" "GO:0009201" "ribonucleoside triphosphate biosynthetic process" "28/2082" "81/13317" 0.345679012345679 2.21105062795745 4.70616496969176 2.06440902519902e-05 0.00362028529385734 0.0035775846229677 "Aldoa/Cad/Impdh1/Impdh2/Impdh2-ps/Ndufa10/Ndufa11/Ndufa12/Ndufa2/Ndufa6/Ndufa7/Ndufa9/Ndufb5/Ndufb7/Ndufs2/Ndufs6/Ndufv1/Ndufv3/Nme2/Nme3/Nme4/Nme6/Nudt2/Parp1/Sdha/Tgfb1/Uck1/Uqcc3" 28 "" "" "BP"
"GO:0006413" "GO:0006413" "translational initiation" "35/2082" "112/13317" 0.3125 1.99882925072046 4.56953258081185 2.52167844348069e-05 0.00427953235198448 0.00422905597023807 "Abce1/Abcf1/Ago2/Alkbh1/Bzw2/Denr/Dhx33/Eif1ad/Eif1ax/Eif2b4/Eif2b5/Eif2s1/Eif3b/Eif3c/Eif3d/Eif3e/Eif3f/Eif3g/Eif3h/Eif3i/Eif3k/Eif3l/Eif3m/Eif4b/Eif4ebp2/Eif5b/Eif6/Mettl3/Ncbp1/Npm1/Paip2b/Pml/Polr2g/Ythdf2/Zfp598" 35 "" "" "BP"
"GO:0002097" "GO:0002097" "tRNA wobble base modification" "11/2082" "19/13317" 0.578947368421053 3.70309419080843 5.07557831017906 2.95820324914466e-05 0.0048634710292969 0.00480610718668601 "Adat2/Alkbh1/Alkbh8/Ctu1/Ctu2/Elp2/Elp3/Elp4/Kti12/Mto1/Urm1" 11 "" "" "BP"
"GO:0009303" "GO:0009303" "rRNA transcription" "15/2082" "32/13317" 0.46875 2.99824387608069 4.87173232212759 3.08627257112168e-05 0.00492026666565793 0.00486223292783731 "Ddx11/Ercc6/Gtf3c1/Ncl/Nol11/Nop53/Npm1/Npm3/Polr1a/Polr2e/Smarca4/Smarcb1/Tcof1/Trp53/Ubtf" 15 "" "" "BP"
"GO:0006417" "GO:0006417" "regulation of translation" "78/2082" "322/13317" 0.242236024844721 1.5494030465212 4.29607223138369 3.30627893377702e-05 0.00511598043252968 0.00505563828294883 "Abce1/Abcf1/Ago1/Ago2/Alkbh1/Alkbh5/Bzw2/Cdk4/Cnot1/Cnot11/Cnot3/Cnot6l/Coa3/Dapk3/Ddx39b/Dus3l/Eef2/Eef2kmt/Eefsec/Eif2b5/Eif2s1/Eif3b/Eif3d/Eif3e/Eif3k/Eif4a3/Eif4ebp2/Eif5b/Eif6/Enc1/Fastkd2/Gemin5/Gspt1/Igf2bp3/Jmjd4/Lrpprc/Lsm14b/Mettl18/Mettl3/Mknk2/Mrps27/Ncbp1/Ncl/Ngdn/Npm1/Pa2g4/Paip2b/Pml/Polr2g/Ppp1ca/Prkdc/Prmt1/Ptbp1/Pum1/Pum3/Pus7/Rbm4b/Rbm8a/Rcc1l/Rpl10/Rpl10-ps3/Rpl26/Rpl38/Rplp1/Rps4x/Rps9/Secisbp2/Serbp1/Slc35a4/Sox4/Tarbp2/Tcof1/Tnrc6b/Trmt10c/Trnau1ap/Ythdf2/Zfp36l1/Zfp598" 78 "" "" "BP"
"GO:0009206" "GO:0009206" "purine ribonucleoside triphosphate biosynthetic process" "26/2082" "77/13317" 0.337662337662338 2.15977394363561 4.39354860030482 6.35980006714354e-05 0.00955968804378348 0.00944693309221713 "Aldoa/Impdh1/Impdh2/Impdh2-ps/Ndufa10/Ndufa11/Ndufa12/Ndufa2/Ndufa6/Ndufa7/Ndufa9/Ndufb5/Ndufb7/Ndufs2/Ndufs6/Ndufv1/Ndufv3/Nme2/Nme3/Nme4/Nme6/Nudt2/Parp1/Sdha/Tgfb1/Uqcc3" 26 "" "" "BP"
"GO:0009145" "GO:0009145" "purine nucleoside triphosphate biosynthetic process" "26/2082" "78/13317" 0.333333333333333 2.13208453410183 4.31657493970461 8.13782817346847e-05 0.0116907094402328 0.0115528194410328 "Aldoa/Impdh1/Impdh2/Impdh2-ps/Ndufa10/Ndufa11/Ndufa12/Ndufa2/Ndufa6/Ndufa7/Ndufa9/Ndufb5/Ndufb7/Ndufs2/Ndufs6/Ndufv1/Ndufv3/Nme2/Nme3/Nme4/Nme6/Nudt2/Parp1/Sdha/Tgfb1/Uqcc3" 26 "" "" "BP"
