"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0030335" "GO:0030335" "positive regulation of cell migration" "109/1657" "476/13317" 0.228991596638655 1.84036275946709 7.03833160001205 8.35553783471658e-11 2.85333322621637e-08 2.35521976373894e-08 "Acvr1/Adam8/Adgra2/Adora2b/Akt1/Anxa1/Anxa3/App/Arhgap32/Ascl2/Atp7a/Bcar1/Bmpr2/C5ar1/Cav1/Ccl2/Ccl9/Ccn1/Ccr1/Ccr2/Cd274/Cldn1/Cldn3/Cldn4/Clec7a/Col18a1/Cpne3/Csf1r/Cxcl14/Cxcl16/Cxcr2/Dab2/Ddr2/Dmtn/Dock1/Dock4/Dock7/Egf/Egfr/Epha1/Epha2/Epha4/F7/Fam110c/Fam83h/Fermt2/Fgr/Fn1/Foxo4/Fpr2/Fut4/Fut7/Fzd4/Gcnt2/Gpnmb/Grb7/Hbegf/Hmox1/Igf1/Il1a/Il1b/Insl3/Itga4/Itga5/Jun/Lamc2/Lbp/Lcn2/Lgals3/Lpar1/Lrp1/Lrrc15/Mmp14/Mmp2/Mmp3/Mospd2/Nox4/Nrp1/P2ry2/Pax6/Pdgfrb/Pdpn/Perp/Pla2g7/Plau/Pld1/Plet1/Plk2/Postn/Ptgs2/Rab25/Retn/Rin2/S100a14/Serpine1/Slc8a1/Smoc2/Snai1/Tbc1d24/Thbs4/Tiam1/Tjp1/Tlr2/Tmem102/Tnfsf4/Trem1/Vegfa/Xbp1/Zc3h12a" 109 "" "" "BP"
"GO:0001525" "GO:0001525" "angiogenesis" "99/1657" "418/13317" 0.236842105263158 1.90345583330686 7.07482852328845 8.69413483750188e-11 2.85333322621637e-08 2.35521976373894e-08 "Acvr1/Adam12/Adam15/Adam8/Adgra2/Adrb2/Ahr/Akt1/Amotl2/Ang/Anpep/Anxa1/Anxa2/Anxa3/Aplnr/Arhgap24/Becn1/Bmpr1a/C3/C5ar1/Cav1/Ccl2/Ccn1/Ccr2/Cd34/Cfh/Col18a1/Col4a1/Col4a2/Cxcr2/Cysltr1/Ddah1/Dll4/E2f2/E2f7/Efna1/Efnb2/Egf/Emilin2/Emp2/Epha1/Epha2/Ephb3/Fn1/Foxo4/Fzd4/Ghrl/Hbegf/Hk2/Hmox1/Hoxa5/Hoxb3/Hspg2/Id1/Il1a/Il1b/Itga5/Jun/Klf5/Lgals3/Lif/Loxl2/Mmp14/Mmp2/Mmrn2/Nfatc4/Notch4/Nrp1/Nrp2/Pdgfrb/Plau/Plcd1/Plk2/Ptgs2/Pxdn/Serpine1/Slc12a2/Slit2/Smoc2/Sox18/Spred1/Stab1/Sulf1/Tgfa/Tgfbi/Tgm2/Thbs2/Thbs4/Tjp1/Tmem100/Tnf/Tnfrsf12a/Unc5b/Vash1/Vav3/Vegfa/Wnt7b/Xbp1/Zc3h12a" 99 "" "" "BP"
"GO:0097529" "GO:0097529" "myeloid leukocyte migration" "58/1657" "195/13317" 0.297435897435897 2.39043684137227 7.37339376976559 8.73580781084232e-11 2.85333322621637e-08 2.35521976373894e-08 "Abr/Adam8/Anxa1/App/Bst1/C5ar1/Ccl2/Ccl9/Ccr1/Ccr2/Cd300a/Csf1r/Csf3r/Cxadr/Cxcl1/Cxcl2/Cxcr1/Cxcr2/Dusp1/Ednrb/Emp2/Fpr2/Fut4/Fut7/Gpr35/Il1a/Il1b/Itga1/Itgam/Lbp/Lgals3/Lyst/Mmp14/Mmp2/Mmp28/Mospd2/Mtus1/Myd88/Nod2/Perp/Pla2g7/Plcb1/Prtn3/Ptpro/S100a14/S100a8/S100a9/Serpine1/Sirpa/Slamf8/Slit2/Spp1/Stap1/Thbs4/Tlr2/Trem1/Vav3/Vegfa" 58 "" "" "BP"
"GO:0031589" "GO:0031589" "cell-substrate adhesion" "74/1657" "279/13317" 0.265232974910394 2.1316279582871 7.2011051786756 9.81746474395972e-11 3.01800416187844e-08 2.49114368549517e-08 "Adam15/Adam8/Agr2/Ajuba/Anxa2/Bcam/Bcar1/Bst1/Camsap3/Cask/Ccn1/Cd34/Cdh11/Col16a1/Col3a1/Dab2/Dbn1/Ddr1/Dmd/Dmtn/Dock1/Dusp22/Efna1/Emp2/Epha1/Ephb3/Fbln2/Fermt2/Fmn1/Fn1/Fndc3b/Fzd4/Fzd7/Gcnt2/Itga1/Itga4/Itga5/Itgam/Itgb6/Kank1/Lama5/Lamb2/Lamb3/Lrp1/Mertk/Mmp12/Mmp14/Muc4/Nid2/Npnt/Nrp1/Olfm4/Pdpn/Plau/Plet1/Postn/Rell2/Rin2/Serpine1/Sirpa/Slk/Smad6/Smoc2/Spp1/Srcin1/Tacstd2/Tesk2/Tiam1/Tmem8b/Tnfrsf12a/Trem1/Vcam1/Vegfa/Wnt4" 74 "" "" "BP"
"GO:0048729" "GO:0048729" "tissue morphogenesis" "105/1657" "456/13317" 0.230263157894737 1.85058206015945 6.96722992867586 1.33785230249804e-10 3.88423118491932e-08 3.20615130739005e-08 "Acta1/Acvr1/Adam8/Ahr/Ajuba/Aldh1a2/Aldh1a3/Aplnr/Arhgap24/Atp7a/Bmpr1a/Bmpr2/Camsap3/Ccdc40/Ccn1/Cobl/Col11a1/Col3a1/Col4a1/Col5a1/Crb3/Cthrc1/Ctnnbip1/Ctnnd1/Ctsl/Cxcr2/Ddr1/Dll4/Dsp/Efnb2/Egf/Egfr/Epha2/Epha4/Esrp1/Fermt2/Fmn1/Folr1/Foxa1/Fzd1/Fzd6/Gja1/Gpc3/Grhl3/Hbegf/Hoxa5/Igf1/Inhba/Ipmk/Itga5/Kdf1/Krt12/Krt16/Krt17/Krt6a/Krt6b/Lama5/Lcn2/Lif/Maged1/Mmp12/Mmp14/Mmp2/Mmrn2/Msgn1/Mthfr/Nfatc4/Notch4/Npnt/Nrp1/Nrp2/Pard3/Pbx1/Pdpn/Perp/Pkd2/Plet1/Plxnb2/Rdh10/Sapcd2/Shroom3/Slc12a2/Slit2/Smad7/Snai1/Socs3/Spint1/Sulf1/Tacstd2/Tbx2/Tead1/Tead2/Tgm2/Tmem100/Tmem67/Tmtc3/Tnc/Tnf/Txnrd1/Vdr/Vegfa/Wnt11/Wnt4/Wnt6/Wnt7b" 105 "" "" "BP"
"GO:0031214" "GO:0031214" "biomineral tissue development" "44/1657" "131/13317" 0.33587786259542 2.69938774664044 7.36835373200477 2.2829368790972e-10 6.27927796324315e-08 5.18308882578412e-08 "Acvr1/Acvr2a/Adrb2/Ank/Asgr2/Aspn/Bglap3/Bmpr1a/Bmpr2/Ccn1/Ccr1/Cebpb/Col6a1/Comp/Csf1r/Ddr2/Duox2/Fam20a/Fam20c/Fam83h/Fgr/Fosl2/Gja1/Gpc3/Gpnmb/Igf1/Itgb6/Klf10/Lox/Ltbp3/Ltf/Mmp13/Ptgs2/Pth1r/Sbno2/Sgms2/Slc8a1/Spp1/Tmem38b/Trpm4/Vdr/Wnt11/Wnt4/Wnt6" 44 "" "" "BP"
"GO:0050900" "GO:0050900" "leukocyte migration" "79/1657" "317/13317" 0.249211356466877 2.00286519859348 6.81238819806148 5.89327631517587e-10 1.40439758495603e-07 1.15922841322734e-07 "Abr/Adam8/Akt1/Anxa1/App/Ascl2/Bst1/C5ar1/Ccl2/Ccl9/Ccr1/Ccr2/Cd300a/Cd34/Csf1r/Csf3r/Cxadr/Cxcl1/Cxcl14/Cxcl16/Cxcl2/Cxcr1/Cxcr2/Dusp1/Ednrb/Emp2/Eps8/F7/Ffar2/Fpr2/Fut4/Fut7/Fut9/Gpr35/Il1a/Il1b/Itga1/Itga4/Itgam/Lbp/Lgals3/Lyst/Mmp14/Mmp2/Mmp28/Mospd2/Mtus1/Myd88/Nlrp12/Nlrp3/Nod2/Perp/Pla2g7/Plcb1/Prtn3/Ptpro/S100a14/S100a8/S100a9/Serpine1/Sirpa/Slamf8/Slc12a2/Slc8b1/Slit2/Spns2/Spp1/St3gal4/Stap1/Thbs4/Tlr2/Tmem102/Tnf/Tnfsf4/Trem1/Trpm4/Vav3/Vcam1/Vegfa" 79 "" "" "BP"
"GO:0043062" "GO:0043062" "extracellular structure organization" "59/1657" "209/13317" 0.282296650717703 2.26876553868899 6.96923602800292 5.89443160212431e-10 1.40439758495603e-07 1.15922841322734e-07 "Anxa2/Aplp1/App/Atp7a/Cav1/Cav2/Ccn1/Col11a1/Col14a1/Col16a1/Col18a1/Col3a1/Col4a1/Col4a2/Col5a1/Col5a2/Col6a1/Col7a1/Comp/Ddr1/Ddr2/Dnajb6/Elf3/Eln/Flot1/Fn1/Hspg2/Lamb2/Lamb3/Lgals3/Lox/Loxl2/Ltbp4/Mmp12/Mmp13/Mmp14/Mmp2/Mmp23/Mmp28/Mmp3/Mmp8/Npnt/Olfml2b/Pdpn/Postn/Pxdn/Scara3/Selenon/Serpinh1/Sh3pxd2b/Slc2a10/Smoc2/Spint1/Sulf1/Tex14/Tgfbi/Tmem38b/Tnf/Tnfrsf11b" 59 "" "" "BP"
"GO:0045103" "GO:0045103" "intermediate filament-based process" "23/1657" "46/13317" 0.5 4.01840675920338 7.73043135789109 6.18085427745668e-10 1.40439758495603e-07 1.15922841322734e-07 "Cln8/Dnajb6/Dsp/Evpl/Fam83h/Krt12/Krt13/Krt14/Krt15/Krt16/Krt17/Krt19/Krt23/Krt5/Krt6a/Krt6b/Krt7/Krt75/Krt83/Krt90/Ppl/Tchh/Vps54" 23 "" "" "BP"
"GO:0045104" "GO:0045104" "intermediate filament cytoskeleton organization" "23/1657" "46/13317" 0.5 4.01840675920338 7.73043135789109 6.18085427745668e-10 1.40439758495603e-07 1.15922841322734e-07 "Cln8/Dnajb6/Dsp/Evpl/Fam83h/Krt12/Krt13/Krt14/Krt15/Krt16/Krt17/Krt19/Krt23/Krt5/Krt6a/Krt6b/Krt7/Krt75/Krt83/Krt90/Ppl/Tchh/Vps54" 23 "" "" "BP"
"GO:0006935" "GO:0006935" "chemotaxis" "82/1657" "336/13317" 0.244047619047619 1.96136520389689 6.72826107593262 8.21077902966033e-10 1.7163812483602e-07 1.41674831425465e-07 "Adam8/Adgra2/Agr2/Anxa1/App/Arhgef16/Bcar1/Bmpr2/Bst1/C5ar1/Ccl2/Ccl9/Ccn1/Ccr1/Ccr2/Ccr5/Ccrl2/Csf1r/Csf3r/Cxadr/Cxcl1/Cxcl14/Cxcl16/Cxcl2/Cxcr1/Cxcr2/Cysltr1/Dock4/Dusp1/Ednrb/Efnb2/Epha2/F7/Ffar2/Fn1/Fpr2/Gpr35/Hbegf/Il1b/Itga1/Itgam/Lbp/Lgals3/Lox/Lpar1/Lrp1/Lyst/Mmp2/Mmp28/Mospd2/Mtus1/Nod2/Nrp1/Nrp2/Pdgfrb/Perp/Pla2g7/Ptgr1/Ptpro/Ryk/S100a14/S100a7a/S100a8/S100a9/Saa3/Serpine1/Slamf8/Slc12a2/Slc8b1/Slit2/Smoc2/Spp1/Stap1/Thbs4/Tiam1/Tmem102/Trem1/Trpm4/Vav3/Vcam1/Vegfa/Wnt7b" 82 "" "" "BP"
