"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0016072" "GO:0016072" "rRNA metabolic process" "64/2048" "241/12912" 0.265560165975104 1.67427385892116 4.58764112060748 1.28040855458061e-05 0.00570086759669969 0.00562910374080411 "Bop1/Bud23/Dcaf13/Ddx10/Ddx17/Ddx27/Ddx52/Ddx54/Dhx37/Dis3/Drosha/Emg1/Ercc2/Ercc3/Ercc6/Eri3/Esf1/Exosc10/Exosc7/Ftsj3/Gtf2h5/Heatr1/Imp3/Ippk/Krr1/Mettl16/Mrto4/Mtrex/Myc/Ncl/Nhp2/Nob1/Nol11/Nol7/Nol8/Npm3/Nudt16/Nvl/Pes1/Pop7/Prkdc/Pwp1/Rcl1/Rexo4/Rpl5/Rpp30/Rpp40/Rps25/Rpusd4/Rrp1/Rrp36/Sbds/Smarcb1/Tbl3/Top1/Trmt112/Trp53/Tsr1/Utp11/Utp15/Utp20/Wbp11/Wdr18/Wdr74" 64 "" "" "BP"
"GO:0000724" "GO:0000724" "double-strand break repair via homologous recombination" "47/2048" "161/12912" 0.291925465838509 1.84049883540373 4.65937826442224 1.31634425938804e-05 0.00570086759669969 0.00562910374080411 "Arid2/Aste1/C1qbp/Csnk2a1/Ep400/Ercc4/Ercc5/Ercc6/Fancm/Fus/Htatsf1/Ints3/Mbtd1/Mcm4/Mcm5/Mcm6/Mcm7/Mcm9/Morf4l1/Mrgbp/Nbn/Nipbl/Nucks1/Peli1/Pogz/Poln/Ppp4c/Ppp4r2/Rad51c/Rad52/Recql/Rev3l/Rfwd3/Rnf126/Rnf8/Rpa2/Ruvbl1/Ruvbl2/Sfr1/Skp2/Spidr/Swsap1/Topbp1/Wdr48/Yy1/Zfp365/Zmynd8" 47 "" "" "BP"
"GO:2000779" "GO:2000779" "regulation of double-strand break repair" "40/2048" "130/12912" 0.307692307692308 1.93990384615385 4.67633628431606 1.47253362271746e-05 0.00588673633635586 0.00581263272125312 "Arid1a/Arid2/Atr/Atrip/Brd7/C1qbp/Csnk2a1/Dek/Dpf2/Ep400/Ercc6/Fh1/Fus/Hsf1/Kmt5b/Mbtd1/Morf4l1/Mrgbp/Nudt16l1/Ogg1/Otub1/Peli1/Phf10/Ppp4c/Ppp4r2/Prkdc/Rnf126/Rnf8/Rpa2/Ruvbl1/Ruvbl2/Skp2/Smarca2/Smarcb1/Spidr/Top2b/Ube2v2/Wdr48/Zcwpw1/Zfp365" 40 "" "" "BP"
"GO:0006310" "GO:0006310" "DNA recombination" "72/2048" "284/12912" 0.253521126760563 1.59837147887324 4.4270334814876 2.13441864063841e-05 0.00759664183166438 0.00750101352589325 "Aplf/Arid2/Aste1/Bcl11b/C1qbp/Ccr6/Clcf1/Csnk2a1/Dcaf1/Ep400/Ercc2/Ercc4/Ercc5/Ercc6/Ezh2/Fancm/Fus/Hdac10/Hmgb1/Htatsf1/Il27ra/Ino80b/Ino80d/Ints3/Kmt5b/Lig4/Mbtd1/Mcm4/Mcm5/Mcm6/Mcm7/Mcm9/Morf4l1/Mrgbp/Nbn/Nfrkb/Nipbl/Nucks1/Peli1/Pms2/Pogz/Polm/Poln/Ppp4c/Ppp4r2/Prkdc/Rad51c/Rad52/Recql/Rev3l/Rfwd3/Rnf126/Rnf168/Rnf8/Rpa2/Ruvbl1/Ruvbl2/Sfr1/Skp2/Spidr/Stat6/Swsap1/Top2b/Top3b/Topbp1/Ubr2/Ung/Wdr48/Yy1/Zcwpw1/Zfp365/Zmynd8" 72 "" "" "BP"
"GO:0006364" "GO:0006364" "rRNA processing" "57/2048" "211/12912" 0.270142180094787 1.70316202606635 4.47123727028515 2.19260395372264e-05 0.00759664183166438 0.00750101352589325 "Bop1/Bud23/Dcaf13/Ddx10/Ddx17/Ddx27/Ddx52/Ddx54/Dhx37/Dis3/Drosha/Emg1/Ercc2/Eri3/Esf1/Exosc10/Exosc7/Ftsj3/Gtf2h5/Heatr1/Imp3/Krr1/Mettl16/Mrto4/Mtrex/Ncl/Nhp2/Nob1/Nol11/Nol7/Nol8/Npm3/Nudt16/Nvl/Pes1/Pop7/Prkdc/Pwp1/Rcl1/Rexo4/Rpl5/Rpp30/Rpp40/Rps25/Rpusd4/Rrp1/Rrp36/Sbds/Tbl3/Trmt112/Tsr1/Utp11/Utp15/Utp20/Wbp11/Wdr18/Wdr74" 57 "" "" "BP"
"GO:0008380" "GO:0008380" "RNA splicing" "94/2048" "397/12912" 0.236775818639798 1.4927975440806 4.33010471922537 2.55004722453294e-05 0.00809926797348499 0.0079973124921745 "Acin1/Atxn7/C1qbp/Celf1/Clk3/Clp1/Ddx17/Ddx20/Ddx39b/Ddx41/Ddx46/Ddx5/Dhx15/Dhx8/Ecd/Exosc10/Fmr1/Fra10ac1/Fus/Gemin7/Hnrnpf/Hnrnph2/Hnrnpk/Hnrnpl/Hnrnpul2/Htatsf1/Ilf3/Kat2a/Larp7/Magoh/Mbnl1/Mbnl3/Mettl16/Mfap1b/Mtrex/Ncl/Plrg1/Ppih/Ppp4r2/Prmt7/Prpf31/Prpf38b/Psip1/Ptbp1/Pus7/Rbm12/Rbm12b1/Rbm17/Rbm39/Rbm5/Rbm6/Rbmx/Rnf113a1/Rnps1/Rpusd4/Rtraf/Sart3/Scaf1/Scnm1/Sf1/Sf3a1/Sf3a3/Sf3b2/Sgf29/Slc38a2/Smn1/Smndc1/Smu1/Snrnp48/Snrpa/Snrpa1/Snrpc/Snrpd2/Srpk1/Srpk2/Srpk3/Srrm1/Srrm2/Srsf3/Strap/Supt20/Syncrip/Taf15/Taf5l/Thoc6/Trpt1/Upf3b/Usp39/Wbp11/Wdr83/Zbtb8os/Zc3h13/Zfp64/Zfp830" 94 "" "" "BP"
"GO:0000725" "GO:0000725" "recombinational repair" "47/2048" "165/12912" 0.284848484848485 1.79588068181818 4.46720600880789 2.64936608715114e-05 0.00809926797348499 0.0079973124921745 "Arid2/Aste1/C1qbp/Csnk2a1/Ep400/Ercc4/Ercc5/Ercc6/Fancm/Fus/Htatsf1/Ints3/Mbtd1/Mcm4/Mcm5/Mcm6/Mcm7/Mcm9/Morf4l1/Mrgbp/Nbn/Nipbl/Nucks1/Peli1/Pogz/Poln/Ppp4c/Ppp4r2/Rad51c/Rad52/Recql/Rev3l/Rfwd3/Rnf126/Rnf8/Rpa2/Ruvbl1/Ruvbl2/Sfr1/Skp2/Spidr/Swsap1/Topbp1/Wdr48/Yy1/Zfp365/Zmynd8" 47 "" "" "BP"
"GO:0042274" "GO:0042274" "ribosomal small subunit biogenesis" "33/2048" "106/12912" 0.311320754716981 1.96278007075472 4.3213885219876 6.18189948283264e-05 0.0173086380752981 0.0170907528872078 "2810004N23Rik/Dcaf13/Ddx52/Dhx37/Dnttip2/Emg1/Ercc2/Exosc10/Gtf2h5/Heatr1/Imp3/Krr1/Ltv1/Mrps7/Nob1/Nol11/Nol7/Nom1/Prkdc/Rcl1/Rpp40/Rps19bp1/Rps23/Rps25/Rps27a/Rps9/Rrp36/Tbl3/Trmt112/Tsr1/Utp11/Utp15/Utp20" 33 "" "" "BP"
"GO:0050684" "GO:0050684" "regulation of mRNA processing" "35/2048" "115/12912" 0.304347826086957 1.91881793478261 4.2970888859525 6.32796081259695e-05 0.0173086380752981 0.0170907528872078 "Acin1/Ahcyl1/C1qbp/Celf1/Ddx17/Ddx5/Dhx36/Exosc10/Fmr1/Hnrnpk/Hnrnpl/Kat8/Larp7/Magoh/Mbnl1/Mettl16/Ncl/Pabpn1/Ptbp1/Rbm39/Rbm5/Rbmx/Rnps1/Safb/Safb2/Sf1/Sltm/Smu1/Srpk1/Srpk2/Srpk3/Srrm1/Srsf3/Upf3b/Zfp64" 35 "" "" "BP"
"GO:0065004" "GO:0065004" "protein-DNA complex assembly" "42/2048" "149/12912" 0.281879194630872 1.77716023489933 4.14264156853233 9.03158130138215e-05 0.0231100827212823 0.0228191675898547 "Anp32b/Bdp1/Brd2/Cand1/Cenpc1/Cenpv/Chaf1b/Grwd1/Gtf2a1/Gtf2b/Gtf2f2/Gtf2h5/Hira/Hmgb1/Hp1bp3/Med1/Med19/Med20/Med26/Med27/Med6/Mis18a/Nap1l1/Nap1l4/Nasp/Pias1/Pogz/Pole3/Rad51c/Rad52/Rbbp4/Rnf4/Rsf1/Sart3/Set/Smarca2/Smarca5/Smarcb1/Taf2/Taf8/Trappc12/Trp53" 42 "" "" "BP"
"GO:1903311" "GO:1903311" "regulation of mRNA metabolic process" "63/2048" "251/12912" 0.250996015936255 1.58245144422311 4.04587649269549 9.33830550600207e-05 0.0231100827212823 0.0228191675898547 "Acin1/Ago3/Ahcyl1/C1qbp/Celf1/Cnot2/Cnot3/Cnot6/Ddx17/Ddx5/Dhx36/Exosc10/Fmr1/Fus/Fxr1/Gigyf2/Gtpbp1/Hnrnpab/Hnrnpk/Hnrnpl/Hnrnpr/Kat8/Larp7/Magoh/Mbnl1/Mettl16/Ncl/Pabpn1/Paip1/Pan3/Patl1/Pcid2/Pde12/Plekhn1/Polr2g/Ptbp1/Pum2/Rbm39/Rbm5/Rbmx/Rc3h1/Rnps1/Safb/Safb2/Samd4/Senp1/Sf1/Sltm/Smu1/Srpk1/Srpk2/Srpk3/Srrm1/Srsf3/Syncrip/Taf15/Tbrg4/Tent4a/Tnrc6b/Traf2/Traf5/Upf3b/Zfp64" 63 "" "" "BP"
"GO:0045739" "GO:0045739" "positive regulation of DNA repair" "37/2048" "127/12912" 0.291338582677165 1.83679872047244 4.11455185465459 0.000110230557446663 0.0260394639568323 0.0257116730886356 "Arid1a/Arid2/Brd7/Dpf2/Ep400/Ercc6/Fh1/Fus/Hdac10/Hmgb1/Ino80b/Ino80d/Kmt5b/Mbtd1/Morf4l1/Mrgbp/Nfrkb/Peli1/Phf10/Prkdc/Rnf126/Rnf168/Rnf8/Ruvbl1/Ruvbl2/Skp2/Smarca2/Smarcb1/Spidr/Tigar/Top2b/Trim28/Ube2v2/Uimc1/Wdr48/Yy1/Zcwpw1" 37 "" "" "BP"
"GO:0034728" "GO:0034728" "nucleosome organization" "22/2048" "62/12912" 0.354838709677419 2.23714717741935 4.2395102321306 0.000123350168155076 0.0278717749522578 0.0275209185243018 "Anp32b/Arid1a/Arid2/Brd2/Chaf1b/Chd2/Grwd1/Hira/Hp1bp3/Lin54/Mcm3ap/Nap1l1/Nap1l4/Nasp/Pole3/Rbbp4/Rsf1/Sart3/Set/Smarca2/Smarca5/Smarcb1" 22 "" "" "BP"
"GO:0000209" "GO:0000209" "protein polyubiquitination" "57/2048" "228/12912" 0.25 1.576171875 3.81102151058141 0.000220265120222883 0.0461596399770011 0.0455785716228756 "Amfr/Anapc11/Anapc5/Bcl2/Cbfb/Cdc16/Chfr/Cul1/Dzip3/Fbxl17/Fbxw11/G2e3/Huwe1/Irf2bp1/Itch/Klhl20/Klhl3/Klhl42/Lrsam1/Mycbp2/Nedd4/Nhlrc3/Nt5c2/Peli1/Pex10/Ptpn22/Rc3h1/Rnf126/Rnf168/Rnf185/Rnf216/Rnf25/Rnf4/Rnf8/Skp2/Stub1/Tmem129/Traf2/Trim25/Trim44/Trim5/Trim56/Ttc3/Ube2d1/Ube2e1/Ube2g1/Ube2g2/Ube2j1/Ube2j2/Ube2k/Ube2q1/Ube2v2/Ube3a/Ube3c/Ubr2/Zfp598/Znrf2" 57 "" "" "BP"
"GO:0006913" "GO:0006913" "nucleocytoplasmic transport" "72/2048" "305/12912" 0.236065573770492 1.48831967213115 3.7471260433158 0.000239476612998536 0.0461596399770011 0.0455785716228756 "Adam10/Adar/Ahcyl1/Akap13/Akirin2/Anp32a/Anp32b/Camk4/Cdkn1b/Cpsf6/Cry2/Cse1l/Ddx19a/Ddx39b/Ddx5/E2f3/Fam53a/Fam53b/Fam53c/Fmr1/Gsk3b/Hhex/Inpp4b/Kpna4/Kpnb1/Lrrk2/Ltv1/Magoh/Malt1/Mcm3ap/Med1/Ncbp3/Nedd4/Nemf/Nup107/Nup153/Nup155/Nup160/Nup43/Nup50/Nup93/Nxf1/Nxt1/Pabpn1/Park7/Pcid2/Phip/Pom121/Ppp3r1/Prkaca/Prkag1/Psen1/Ptpn22/Rae1/Ranbp1/Ranbp6/Rgs14/Seh1l/Srsf3/Stk4/Syk/Thoc6/Tnpo1/Tnpo3/Trim28/Trp53/Tsc1/Ufm1/Xpo1/Xpo6/Zc3h11a/Zfp384" 72 "" "" "BP"
"GO:0051169" "GO:0051169" "nuclear transport" "72/2048" "305/12912" 0.236065573770492 1.48831967213115 3.7471260433158 0.000239476612998536 0.0461596399770011 0.0455785716228756 "Adam10/Adar/Ahcyl1/Akap13/Akirin2/Anp32a/Anp32b/Camk4/Cdkn1b/Cpsf6/Cry2/Cse1l/Ddx19a/Ddx39b/Ddx5/E2f3/Fam53a/Fam53b/Fam53c/Fmr1/Gsk3b/Hhex/Inpp4b/Kpna4/Kpnb1/Lrrk2/Ltv1/Magoh/Malt1/Mcm3ap/Med1/Ncbp3/Nedd4/Nemf/Nup107/Nup153/Nup155/Nup160/Nup43/Nup50/Nup93/Nxf1/Nxt1/Pabpn1/Park7/Pcid2/Phip/Pom121/Ppp3r1/Prkaca/Prkag1/Psen1/Ptpn22/Rae1/Ranbp1/Ranbp6/Rgs14/Seh1l/Srsf3/Stk4/Syk/Thoc6/Tnpo1/Tnpo3/Trim28/Trp53/Tsc1/Ufm1/Xpo1/Xpo6/Zc3h11a/Zfp384" 72 "" "" "BP"
"GO:0030953" "GO:0030953" "astral microtubule organization" "8/2048" "13/12912" 0.615384615384615 3.87980769230769 4.51031818232261 0.000239813407615746 0.0461596399770011 0.0455785716228756 "Cep120/Ezr/Kpnb1/Limk2/Numa1/Pde4dip/Tacc2/Tppp" 8 "" "" "BP"
"GO:0051054" "GO:0051054" "positive regulation of DNA metabolic process" "67/2048" "280/12912" 0.239285714285714 1.50862165178571 3.73583631434054 0.000258085006284982 0.0465153983893092 0.0459298516650056 "Aplf/Arid1a/Arid2/Atr/Aurkb/Brd7/Cct2/Cct5/Cct6a/Chtf8/Ciz1/Clcf1/Ctc1/Ddx39b/Dhx36/Dpf2/Ep400/Ercc2/Ercc6/Fh1/Fus/Gfer/Gsk3b/Hdac10/Hmbox1/Hmgb1/Hsf1/Ino80b/Ino80d/Kmt5b/Lpin1/Map2k7/Mapk8/Mbtd1/Morf4l1/Mrgbp/Myc/Nbn/Nfrkb/Nvl/Peli1/Phf10/Pms2/Prkdc/Rfc2/Rfc4/Rnf126/Rnf168/Rnf8/Ruvbl1/Ruvbl2/Skp2/Smarca2/Smarca5/Smarcb1/Spidr/Stat6/Tcp1/Tigar/Top2b/Trim28/Ube2v2/Uimc1/Wdr48/Wiz/Yy1/Zcwpw1" 67 "" "" "BP"
"GO:0071103" "GO:0071103" "DNA conformation change" "26/2048" "82/12912" 0.317073170731707 1.99904725609756 3.94030343791544 0.000259562546332493 0.0465153983893092 0.0459298516650056 "Chd8/Chtf8/Dhx36/Ercc2/Ercc3/Fancm/G3bp1/Gins3/Hhex/Hmgb1/Mcm4/Mcm5/Mcm6/Mcm7/Mcm9/Nbn/Recql/Rfc2/Rfc4/Ruvbl1/Ruvbl2/Top1/Top1mt/Top2b/Top3b/Twnk" 26 "" "" "BP"
