"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0002717" "GO:0002717" "positive regulation of natural killer cell mediated immunity" "7/800" "36/12912" 0.194444444444444 3.13833333333333 3.30181833887307 0.00587038818262704 0.678519034108642 0.678519034108642 "Cd160/Cd226/Clnk/Klrb1c/Klre1/Klri2/Klrk1" 7 "" "" "BP"
"GO:0031640" "GO:0031640" "killing of cells of another organism" "9/800" "55/12912" 0.163636363636364 2.64109090909091 3.13444869364289 0.00625067922646484 0.680173605755506 0.680173605755506 "Cxcl5/Gapdh/Ifng/Ninj1/Nkg7/Nlrp6/Ppbp/Prf1/Romo1" 9 "" "" "BP"
"GO:0141061" "GO:0141061" "disruption of cell in another organism" "9/800" "55/12912" 0.163636363636364 2.64109090909091 3.13444869364289 0.00625067922646484 0.680173605755506 0.680173605755506 "Cxcl5/Gapdh/Ifng/Ninj1/Nkg7/Nlrp6/Ppbp/Prf1/Romo1" 9 "" "" "BP"
"GO:0034111" "GO:0034111" "negative regulation of homotypic cell-cell adhesion" "4/800" "13/12912" 0.307692307692308 4.96615384615385 3.6768864159931 0.00666243433244281 0.680173605755506 0.680173605755506 "Alox12/Cd9/Serpine2/Ubash3b" 4 "" "" "BP"
"GO:0048172" "GO:0048172" "regulation of short-term neuronal synaptic plasticity" "4/800" "13/12912" 0.307692307692308 4.96615384615385 3.6768864159931 0.00666243433244281 0.680173605755506 0.680173605755506 "Shisa8/Shisa9/Syn1/Syp" 4 "" "" "BP"
"GO:0030193" "GO:0030193" "regulation of blood coagulation" "8/800" "46/12912" 0.173913043478261 2.80695652173913 3.15516334694069 0.00670202303195764 0.680173605755506 0.680173605755506 "Adtrp/Alox12/Apoh/Cd9/Pdgfb/Serpine2/Ubash3b/Vwf" 8 "" "" "BP"
"GO:0031343" "GO:0031343" "positive regulation of cell killing" "11/800" "77/12912" 0.142857142857143 2.30571428571429 2.95333413315162 0.00758123847412541 0.692043581685243 0.692043581685243 "Cd160/Cd226/H2-Q2/Ifng/Klrb1c/Klre1/Klri2/Klrk1/Prf1/Stx7/Xcl1" 11 "" "" "BP"
"GO:0061844" "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" "8/800" "47/12912" 0.170212765957447 2.74723404255319 3.08398402282244 0.00764946902220805 0.692043581685243 0.692043581685243 "Adm/Cxcl5/Gapdh/Pf4/Ppbp/Romo1/Rpl39/Xcl1" 8 "" "" "BP"
"GO:0140236" "GO:0140236" "translation at presynapse" "8/800" "47/12912" 0.170212765957447 2.74723404255319 3.08398402282244 0.00764946902220805 0.692043581685243 0.692043581685243 "Rpl28/Rpl35/Rpl37a/Rpl38/Rplp2/Rps15a/Rps16/Rps28" 8 "" "" "BP"
"GO:1900046" "GO:1900046" "regulation of hemostasis" "8/800" "47/12912" 0.170212765957447 2.74723404255319 3.08398402282244 0.00764946902220805 0.692043581685243 0.692043581685243 "Adtrp/Alox12/Apoh/Cd9/Pdgfb/Serpine2/Ubash3b/Vwf" 8 "" "" "BP"
"GO:0141060" "GO:0141060" "disruption of anatomical structure in another organism" "9/800" "57/12912" 0.157894736842105 2.54842105263158 3.01097713653176 0.00792338617191107 0.692043581685243 0.692043581685243 "Cxcl5/Gapdh/Ifng/Ninj1/Nkg7/Nlrp6/Ppbp/Prf1/Romo1" 9 "" "" "BP"
"GO:0035082" "GO:0035082" "axoneme assembly" "7/800" "38/12912" 0.184210526315789 2.97315789473684 3.13050129921341 0.00797228679094254 0.692043581685243 0.692043581685243 "Cfap74/Dnah17/Drc1/Mns1/Neurl1a/Spef1/Ttll1" 7 "" "" "BP"
"GO:0019677" "GO:0019677" "NAD catabolic process" "5/800" "21/12912" 0.238095238095238 3.84285714285714 3.35072188739758 0.00798319921194224 0.692043581685243 0.692043581685243 "Aldoa/Eno1b/Gapdh/Nudt12/Tpi1" 5 "" "" "BP"
"GO:0001909" "GO:0001909" "leukocyte mediated cytotoxicity" "16/800" "134/12912" 0.119402985074627 1.92716417910448 2.77264715191416 0.00866870442182462 0.696989216758018 0.696989216758018 "Cd160/Cd226/Cxcl5/H2-Q2/Klrb1a/Klrb1b/Klrb1c/Klre1/Klri2/Klrk1/Nkg7/Nlrp6/Prf1/Serpinb9/Stx7/Xcl1" 16 "" "" "BP"
"GO:0140241" "GO:0140241" "translation at synapse" "8/800" "48/12912" 0.166666666666667 2.69 3.01464592286086 0.00869418380202496 0.696989216758018 0.696989216758018 "Rpl28/Rpl35/Rpl37a/Rpl38/Rplp2/Rps15a/Rps16/Rps28" 8 "" "" "BP"
"GO:0140242" "GO:0140242" "translation at postsynapse" "8/800" "48/12912" 0.166666666666667 2.69 3.01464592286086 0.00869418380202496 0.696989216758018 0.696989216758018 "Rpl28/Rpl35/Rpl37a/Rpl38/Rplp2/Rps15a/Rps16/Rps28" 8 "" "" "BP"
"GO:0098969" "GO:0098969" "neurotransmitter receptor transport to postsynaptic membrane" "4/800" "14/12912" 0.285714285714286 4.61142857142857 3.47455238736421 0.00887635100899826 0.696989216758018 0.696989216758018 "Mylk/Scrib/Snap23/Snap47" 4 "" "" "BP"
"GO:0070098" "GO:0070098" "chemokine-mediated signaling pathway" "9/800" "58/12912" 0.155172413793103 2.50448275862069 2.9512028869804 0.00887777661335615 0.696989216758018 0.696989216758018 "Ccr10/Ccr8/Ccr9/Cxcl5/Mpl/Pf4/Ppbp/Stk39/Xcl1" 9 "" "" "BP"
"GO:0002228" "GO:0002228" "natural killer cell mediated immunity" "11/800" "79/12912" 0.139240506329114 2.2473417721519 2.8579321771355 0.00917087426999836 0.706666811804873 0.706666811804873 "Cd160/Cd226/Clnk/Klrb1a/Klrb1b/Klrb1c/Klre1/Klri2/Klrk1/Nkg7/Serpinb9" 11 "" "" "BP"
"GO:0048168" "GO:0048168" "regulation of neuronal synaptic plasticity" "8/800" "49/12912" 0.163265306122449 2.63510204081633 2.94705858113693 0.0098419629085002 0.744589230223079 0.744589230223079 "Camk2b/Neurl1a/Nptn/Shisa8/Shisa9/Star/Syn1/Syp" 8 "" "" "BP"
"GO:0044458" "GO:0044458" "motile cilium assembly" "7/800" "40/12912" 0.175 2.8245 2.97007797208696 0.0105820627313971 0.782732694456861 0.782732694456861 "Ccdc146/Drc1/Dzip1/Intu/Mns1/Neurl1a/Ttll1" 7 "" "" "BP"
"GO:0007269" "GO:0007269" "neurotransmitter secretion" "13/800" "103/12912" 0.12621359223301 2.03708737864078 2.71577228182137 0.0109730112729942 0.782732694456861 0.782732694456861 "Baiap3/Cacna1a/Edn3/Htr1b/Napa/Nrxn2/Prrt2/Scrib/Slc4a8/Snap23/Snap47/Syn1/Syp" 13 "" "" "BP"
"GO:0099643" "GO:0099643" "signal release from synapse" "13/800" "103/12912" 0.12621359223301 2.03708737864078 2.71577228182137 0.0109730112729942 0.782732694456861 0.782732694456861 "Baiap3/Cacna1a/Edn3/Htr1b/Napa/Nrxn2/Prrt2/Scrib/Slc4a8/Snap23/Snap47/Syn1/Syp" 13 "" "" "BP"
"GO:0050818" "GO:0050818" "regulation of coagulation" "8/800" "50/12912" 0.16 2.5824 2.88113777626741 0.0110985890345962 0.782732694456861 0.782732694456861 "Adtrp/Alox12/Apoh/Cd9/Pdgfb/Serpine2/Ubash3b/Vwf" 8 "" "" "BP"
"GO:0071474" "GO:0071474" "cellular hyperosmotic response" "4/800" "15/12912" 0.266666666666667 4.304 3.29047292191668 0.011520168053751 0.785826545437017 0.785826545437017 "Abcb1a/Micu1/Ninj1/Stk39" 4 "" "" "BP"
"GO:1903540" "GO:1903540" "establishment of protein localization to postsynaptic membrane" "4/800" "15/12912" 0.266666666666667 4.304 3.29047292191668 0.011520168053751 0.785826545437017 0.785826545437017 "Mylk/Scrib/Snap23/Snap47" 4 "" "" "BP"
"GO:0032703" "GO:0032703" "negative regulation of interleukin-2 production" "5/800" "23/12912" 0.217391304347826 3.50869565217391 3.09470521155477 0.0119149193560129 0.786501396804943 0.786501396804943 "Foxp3/Gata3/Laptm5/Tbx21/Xcl1" 5 "" "" "BP"
"GO:0090330" "GO:0090330" "regulation of platelet aggregation" "5/800" "23/12912" 0.217391304347826 3.50869565217391 3.09470521155477 0.0119149193560129 0.786501396804943 0.786501396804943 "Alox12/Cd9/Mmrn1/Serpine2/Ubash3b" 5 "" "" "BP"
"GO:0010543" "GO:0010543" "regulation of platelet activation" "7/800" "41/12912" 0.170731707317073 2.75560975609756 2.89354853749516 0.0120971135293238 0.786501396804943 0.786501396804943 "Alox12/Cd9/Mmrn1/Pdgfb/Selp/Serpine2/Ubash3b" 7 "" "" "BP"
"GO:0002703" "GO:0002703" "regulation of leukocyte mediated immunity" "25/800" "252/12912" 0.0992063492063492 1.60119047619048 2.47692303813077 0.0134442801192837 0.860640762712914 0.860640762712914 "Bcr/Cd160/Cd226/Clnk/Cxcl5/Foxp3/Gata3/H2-Q2/Ifng/Klhl22/Klrb1a/Klrb1b/Klrb1c/Klre1/Klri2/Klrk1/Parp3/Rac2/Serpinb9/Shld1/Slamf1/Stx7/Susd4/Tbx21/Xcl1" 25 "" "" "BP"
"GO:0034110" "GO:0034110" "regulation of homotypic cell-cell adhesion" "6/800" "33/12912" 0.181818181818182 2.93454545454545 2.85964313777492 0.0145958723681581 0.902324176525296 0.902324176525296 "Alox12/Ank3/Cd9/Mmrn1/Serpine2/Ubash3b" 6 "" "" "BP"
"GO:0045954" "GO:0045954" "positive regulation of natural killer cell mediated cytotoxicity" "6/800" "33/12912" 0.181818181818182 2.93454545454545 2.85964313777492 0.0145958723681581 0.902324176525296 0.902324176525296 "Cd160/Cd226/Klrb1c/Klre1/Klri2/Klrk1" 6 "" "" "BP"
"GO:0044344" "GO:0044344" "cellular response to fibroblast growth factor stimulus" "9/800" "63/12912" 0.142857142857143 2.30571428571429 2.66993549394054 0.0150067904980713 0.902324176525296 0.902324176525296 "Gata3/Hyal2/Lhx1/Ndnf/Nptn/Pdgfb/Shcbp1/Spry2/Star" 9 "" "" "BP"
"GO:0045055" "GO:0045055" "regulated exocytosis" "19/800" "179/12912" 0.106145251396648 1.7131843575419 2.46933469277024 0.0151588422051194 0.902324176525296 0.902324176525296 "Baiap3/Bcr/Cacna1a/Cd160/Clnk/Cltrn/Htr1b/Napa/Nkg7/Prrt2/Rac2/Scrib/Slc4a8/Snap23/Snap47/Syn1/Syp/Syt13/Tspan18" 19 "" "" "BP"
"GO:0016079" "GO:0016079" "synaptic vesicle exocytosis" "10/800" "74/12912" 0.135135135135135 2.18108108108108 2.6185682035669 0.015463137614453 0.902324176525296 0.902324176525296 "Cacna1a/Htr1b/Napa/Prrt2/Scrib/Slc4a8/Snap23/Snap47/Syn1/Syp" 10 "" "" "BP"
"GO:0042267" "GO:0042267" "natural killer cell mediated cytotoxicity" "10/800" "74/12912" 0.135135135135135 2.18108108108108 2.6185682035669 0.015463137614453 0.902324176525296 0.902324176525296 "Cd160/Cd226/Klrb1a/Klrb1b/Klrb1c/Klre1/Klri2/Klrk1/Nkg7/Serpinb9" 10 "" "" "BP"
"GO:0006734" "GO:0006734" "NADH metabolic process" "6/800" "34/12912" 0.176470588235294 2.84823529411765 2.77325312122905 0.0168208612587776 0.902324176525296 0.902324176525296 "Aldoa/Eno1b/Gapdh/Gpd1/Nudt12/Tpi1" 6 "" "" "BP"
"GO:0099601" "GO:0099601" "regulation of neurotransmitter receptor activity" "5/800" "25/12912" 0.2 3.228 2.86567067548912 0.01698680626686 0.902324176525296 0.902324176525296 "Ifng/Nrxn2/Prrt1/Shisa8/Shisa9" 5 "" "" "BP"
"GO:0002707" "GO:0002707" "negative regulation of lymphocyte mediated immunity" "8/800" "54/12912" 0.148148148148148 2.39111111111111 2.6326249422672 0.0173273548188169 0.902324176525296 0.902324176525296 "Foxp3/Klrb1b/Klre1/Parp3/Serpinb9/Slamf1/Susd4/Tbx21" 8 "" "" "BP"
"GO:0002705" "GO:0002705" "positive regulation of leukocyte mediated immunity" "17/800" "157/12912" 0.10828025477707 1.74764331210191 2.42226163401672 0.0174597462855435 0.902324176525296 0.902324176525296 "Cd160/Cd226/Clnk/Foxp3/Gata3/H2-Q2/Ifng/Klhl22/Klrb1c/Klre1/Klri2/Klrk1/Shld1/Slamf1/Stx7/Tbx21/Xcl1" 17 "" "" "BP"
"GO:0002704" "GO:0002704" "negative regulation of leukocyte mediated immunity" "9/800" "65/12912" 0.138461538461538 2.23476923076923 2.5648301957854 0.0181734853760081 0.902324176525296 0.902324176525296 "Bcr/Foxp3/Klrb1b/Klre1/Parp3/Serpinb9/Slamf1/Susd4/Tbx21" 9 "" "" "BP"
"GO:0006735" "GO:0006735" "NADH regeneration" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Aldoa/Eno1b/Gapdh/Tpi1" 4 "" "" "BP"
"GO:0031639" "GO:0031639" "plasminogen activation" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Apoh/Eno1b/Plgrkt/Serpine2" 4 "" "" "BP"
"GO:0051873" "GO:0051873" "killing by host of symbiont cells" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Cxcl5/Gapdh/Nlrp6/Romo1" 4 "" "" "BP"
"GO:0061621" "GO:0061621" "canonical glycolysis" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Aldoa/Eno1b/Gapdh/Tpi1" 4 "" "" "BP"
"GO:0061718" "GO:0061718" "glucose catabolic process to pyruvate" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Aldoa/Eno1b/Gapdh/Tpi1" 4 "" "" "BP"
"GO:0072012" "GO:0072012" "glomerulus vasculature development" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Bmp7/Ifng/Pdgfb/Serpinb7" 4 "" "" "BP"
"GO:0098877" "GO:0098877" "neurotransmitter receptor transport to plasma membrane" "4/800" "17/12912" 0.235294117647059 3.79764705882353 2.96635903527794 0.0182017768880575 0.902324176525296 0.902324176525296 "Mylk/Scrib/Snap23/Snap47" 4 "" "" "BP"
"GO:0098742" "GO:0098742" "cell-cell adhesion via plasma-membrane adhesion molecules" "11/800" "87/12912" 0.126436781609195 2.04068965517241 2.50304801123961 0.018215628653719 0.902324176525296 0.902324176525296 "Amigo3/Cdh23/Celsr2/Cldn12/Cldn15/Epcam/Esam/Mdga1/Nptn/Ptprs/Selp" 11 "" "" "BP"
