"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0022618" "GO:0022618" "protein-RNA complex assembly" "49/1792" "173/12912" 0.283236994219653 2.04082369942197 5.53259786553695 4.59518638622415e-07 0.000211754543561547 0.000211754543561547 "Ago1/Clns1a/Coil/Denr/Dhx29/Dicer1/Eif3f/Eif3h/Eif3k/Eif3l/Eif3m/Eral1/Fau/Gcfc2/Gemin4/Gemin5/Isy1/Lsm4/Mcat/Ncbp1/Nop2/Nop53/Nufip1/Pih1d1/Prmt5/Prpf19/Prpf6/Prpf8/Puf60/Pwp2/Rpf2/Rpl11/Rpl13a/Rpl24/Rps14/Rps15/Rps19/Rps5/Rps6/Rps6-ps4/Rpsa/Rrs1/Sf3a2/Shq1/Snrnp200/Taf9/U2af2/Xrcc5/Yju2" 49 "" "" "BP"
"GO:0071826" "GO:0071826" "protein-RNA complex organization" "50/1792" "182/12912" 0.274725274725275 1.97949372056515 5.34219452473586 9.61768958335157e-07 0.000406267237483409 0.000406267237483409 "Ago1/Clns1a/Coil/Denr/Dhx29/Dicer1/Eif3f/Eif3h/Eif3k/Eif3l/Eif3m/Eral1/Faf2/Fau/Gcfc2/Gemin4/Gemin5/Isy1/Lsm4/Mcat/Ncbp1/Nop2/Nop53/Nufip1/Pih1d1/Prmt5/Prpf19/Prpf6/Prpf8/Puf60/Pwp2/Rpf2/Rpl11/Rpl13a/Rpl24/Rps14/Rps15/Rps19/Rps5/Rps6/Rps6-ps4/Rpsa/Rrs1/Sf3a2/Shq1/Snrnp200/Taf9/U2af2/Xrcc5/Yju2" 50 "" "" "BP"
"GO:0042274" "GO:0042274" "ribosomal small subunit biogenesis" "34/1792" "106/12912" 0.320754716981132 2.31115229110512 5.4412148126218 1.22717227608961e-06 0.000478502789807557 0.000478502789807557 "Aatf/Bms1/Eral1/Fau/Fbl/Mcat/Nol6/Nop14/Nop58/Nop9/Npm1/Pwp2/Rps11/Rps12/Rps13/Rps14/Rps15/Rps17/Rps19/Rps21/Rps24/Rps3a1/Rps4x/Rps5/Rps6/Rps6-ps4/Rps7/Rpsa/Rrs1/Tsr2/Utp4/Wdr46/Wdr75/Xrcc5" 34 "" "" "BP"
"GO:0000470" "GO:0000470" "maturation of LSU-rRNA" "14/1792" "27/12912" 0.518518518518518 3.73611111111111 5.71307532292261 3.17430245092254e-06 0.00114932422312331 0.00114932422312331 "Ddx18/Las1l/Mak16/Nol9/Nop2/Npm1/Nsa2/Ppan/Rbm34/Rpf2/Rpl7/Rpl7a/Rrp15/Urb1" 14 "" "" "BP"
"GO:0002460" "GO:0002460" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" "90/1792" "409/12912" 0.220048899755501 1.58553091163116 4.83059820353665 3.8199890977604e-06 0.00129090164910317 0.00129090164910317 "Ascl2/Brd4/Btk/Ccr7/Cd28/Cd4/Cd55/Cd74/Cd8a/Cr2/Ercc1/Exosc3/Fcer2a/Fcmr/H2-DMa/Hmces/Icosl/Ighd/Ighm/Ighv1-12/Ighv1-15/Ighv1-19/Ighv1-22/Ighv1-26/Ighv1-50/Ighv1-52/Ighv1-53/Ighv1-54/Ighv1-55/Ighv1-58/Ighv1-62-2/Ighv1-62-3/Ighv1-66/Ighv1-67/Ighv1-69/Ighv1-7/Ighv1-72/Ighv1-74/Ighv1-75/Ighv1-76/Ighv1-77/Ighv1-78/Ighv1-80/Ighv1-81/Ighv1-82/Ighv1-84/Ighv1-9/Ighv10-3/Ighv14-1/Ighv14-2/Ighv14-3/Ighv14-4/Ighv15-2/Ighv2-9/Ighv4-1/Ighv5-17/Ighv5-4/Ighv5-9-1/Ighv6-3/Ighv7-1/Ighv7-4/Ighv8-12/Ighv8-2/Ighv8-5/Ighv8-8/Ighv9-1/Ighv9-2/Ighv9-3/Ighv9-4/Iglc3/Il12a/Il21r/Il4/Klhl6/Lef1/Lta/Mad2l2/Mef2c/Msh2/Msh6/Mtor/Nfkbid/Prkaa1/Raet1d/Rora/Sash3/Stat4/Tgfb1/Tnfrsf13c/Traf3ip2" 90 "" "" "BP"
"GO:0000028" "GO:0000028" "ribosomal small subunit assembly" "12/1792" "22/12912" 0.545454545454545 3.9301948051948 5.52176507366408 8.23549353718973e-06 0.00249278447980209 0.00249278447980209 "Eral1/Fau/Mcat/Pwp2/Rps14/Rps15/Rps19/Rps5/Rps6/Rps6-ps4/Rpsa/Xrcc5" 12 "" "" "BP"
"GO:0042273" "GO:0042273" "ribosomal large subunit biogenesis" "22/1792" "60/12912" 0.366666666666667 2.64196428571429 5.11741364653702 8.36009788057518e-06 0.00249278447980209 0.00249278447980209 "Ddx18/Las1l/Mak16/Nip7/Nol9/Nop2/Nop53/Npm1/Nsa2/Ppan/Rbm34/Rpf2/Rpl11/Rpl14/Rpl24/Rpl26/Rpl35a/Rpl7/Rpl7a/Rrp15/Rrs1/Urb1" 22 "" "" "BP"
"GO:1901796" "GO:1901796" "regulation of signal transduction by p53 class mediator" "24/1792" "72/12912" 0.333333333333333 2.40178571428571 4.78808570690577 2.14421025986675e-05 0.00602759705316677 0.00602759705316677 "Bmyc/Cd74/Kdm1a/Kdm8/Mdm2/Mif/Nop2/Nop53/Npm1/Pml/Prmt6/Rnf34/Rpf2/Rpl11/Rpl26/Rpl37rt/Rps15/Rps7/Rrs1/Sirt1/Sox4/Spred2/Yju2/Zmpste24" 24 "" "" "BP"
"GO:0042255" "GO:0042255" "ribosome assembly" "21/1792" "59/12912" 0.355932203389831 2.5646186440678 4.83535987920764 2.25930842395282e-05 0.00602759705316677 0.00602759705316677 "Dhx29/Eral1/Fau/Mcat/Nip7/Nop2/Nop53/Nsun4/Pwp2/Rpf2/Rpl11/Rpl24/Rps14/Rps15/Rps19/Rps5/Rps6/Rps6-ps4/Rpsa/Rrs1/Xrcc5" 21 "" "" "BP"
"GO:0002449" "GO:0002449" "lymphocyte mediated immunity" "82/1792" "391/12912" 0.209718670076726 1.51109791742784 4.11973737833932 6.2900411394818e-05 0.0159421092680166 0.0159421092680166 "Btk/Cd2/Cd28/Cd55/Cd74/Cd8a/Cd96/Cr2/Ercc1/Exosc3/Fcer2a/Fcmr/H2-DMa/Hcst/Hmces/Icosl/Ighd/Ighm/Ighv1-12/Ighv1-15/Ighv1-19/Ighv1-22/Ighv1-26/Ighv1-50/Ighv1-52/Ighv1-53/Ighv1-54/Ighv1-55/Ighv1-58/Ighv1-62-2/Ighv1-62-3/Ighv1-66/Ighv1-67/Ighv1-69/Ighv1-7/Ighv1-72/Ighv1-74/Ighv1-75/Ighv1-76/Ighv1-77/Ighv1-78/Ighv1-80/Ighv1-81/Ighv1-82/Ighv1-84/Ighv1-9/Ighv10-3/Ighv14-1/Ighv14-2/Ighv14-3/Ighv14-4/Ighv15-2/Ighv2-9/Ighv4-1/Ighv5-17/Ighv5-4/Ighv5-9-1/Ighv6-3/Ighv7-1/Ighv7-4/Ighv8-12/Ighv8-2/Ighv8-5/Ighv8-8/Ighv9-1/Ighv9-2/Ighv9-3/Ighv9-4/Iglc3/Il12a/Il21r/Il4/Lta/Mad2l2/Msh2/Msh6/Prkaa1/Raet1d/Rasgrp1/Sash3/Tgfb1/Traf3ip2" 82 "" "" "BP"
"GO:0006302" "GO:0006302" "double-strand break repair" "62/1792" "278/12912" 0.223021582733813 1.60695015416238 4.10678093620749 7.94643298966934e-05 0.019181175630778 0.019181175630778 "Actl6a/Actr8/Apbb1/Babam1/Bcl7a/Bcl7b/Brd8/Chd4/Dmap1/Dntt/Eme2/Epc1/Epc2/Ercc1/Eya1/Eya3/Gins4/Helq/Hmces/Inip/Ino80/Kdm1a/Kdm2a/Klhl15/Lig3/Mad2l2/Mcm2/Mcm3/Mpnd/Mre11a/Mrnip/Msh2/Nsmce1/Parp1/Pias4/Pml/Poll/Polq/Prmt1/Prpf19/Rad51d/Recql5/Rhno1/Rnf169/Rpa1/Senp3/Sirt1/Slf2/Smarcc1/Smarcd1/Smchd1/Tdp1/Tnks1bp1/Trip13/Trrap/Ubqln4/Vps72/Wrap53/Xrcc1/Xrcc5/Xrcc6/Zswim7" 62 "" "" "BP"
"GO:0050851" "GO:0050851" "antigen receptor-mediated signaling pathway" "41/1792" "164/12912" 0.25 1.80133928571429 4.14585282440384 9.62277723541739e-05 0.0221717535483321 0.0221717535483321 "Blk/Blnk/Btk/Btrc/Card11/Cblb/Ccr7/Cd22/Cd247/Cd28/Cd3e/Cd79a/Cd79b/Cd8a/Cd8b1/Crkl/Cyld/Fcmr/Foxp1/Icosl/Ighm/Ikbkg/Itk/Klhl6/Lax1/Lck/Mef2c/Nfkbid/Pde4b/Phpt1/Prkd2/Rela/Rps3/Skap1/Sla2/Slc39a6/Themis/Thy1/Txk/Usp12/Zap70" 41 "" "" "BP"
"GO:0072331" "GO:0072331" "signal transduction by p53 class mediator" "36/1792" "144/12912" 0.25 1.80133928571429 3.88179676019098 0.000249658444201923 0.0550225501591107 0.0550225501591107 "Bmyc/Cd74/Fhit/Ifi206/Ifi208/Kdm1a/Kdm8/Mdm2/Mif/Msh2/Mybbp1a/Nop2/Nop53/Npm1/Pdk2/Pml/Ppm1d/Prmt6/Rnf34/Rpf2/Rpl11/Rpl26/Rpl37rt/Rps15/Rps7/Rrp8/Rrs1/Shisa5/Sirt1/Sox4/Spred2/Tmem109/Uri1/Wwox/Yju2/Zmpste24" 36 "" "" "BP"
"GO:0006282" "GO:0006282" "regulation of DNA repair" "46/1792" "201/12912" 0.228855721393035 1.64898720682303 3.72255270036117 0.000345477974865781 0.0729678272747768 0.0729678272747768 "Actl6a/Actr8/Apbb1/Babam1/Bcl7a/Bcl7b/Brd8/Dmap1/Epc1/Epc2/Eya1/Eya2/Eya3/Helq/Ino80/Kdm1a/Klhl15/Mad2l2/Mre11a/Mrnip/Parp1/Phf13/Pias4/Pml/Polq/Prmt1/Recql5/Rnf169/Rps3/Senp3/Sf3b3/Sf3b5/Sirt1/Slf2/Smarcc1/Smarcd1/Smchd1/Supt7l/Suv39h1/Taf6l/Taf9/Trrap/Ubqln4/Vps72/Wrap53/Xrcc1" 46 "" "" "BP"
"GO:0071353" "GO:0071353" "cellular response to interleukin-4" "13/1792" "35/12912" 0.371428571428571 2.67627551020408 3.98628755795297 0.000507479111257917 0.102896464598655 0.102896464598655 "Alad/Cdk4/Fasn/Il4/Keap1/Lef1/Mcm2/Pml/Rpl3/Rplp0/Rps2/Tcf7/Tuba1b" 13 "" "" "BP"
"GO:0070670" "GO:0070670" "response to interleukin-4" "13/1792" "36/12912" 0.361111111111111 2.60193452380952 3.86368824922298 0.000694466824305442 0.135394320477088 0.135394320477088 "Alad/Cdk4/Fasn/Il4/Keap1/Lef1/Mcm2/Pml/Rpl3/Rplp0/Rps2/Tcf7/Tuba1b" 13 "" "" "BP"
"GO:0043383" "GO:0043383" "negative T cell selection" "7/1792" "13/12912" 0.538461538461538 3.87980769230769 4.17016934840685 0.000780456843861171 0.141890416748565 0.141890416748565 "Ccr7/Cd28/Cd3e/Cd74/Dock2/Themis/Zap70" 7 "" "" "BP"
"GO:0010608" "GO:0010608" "post-transcriptional regulation of gene expression" "87/1792" "452/12912" 0.192477876106195 1.38687183944374 3.36104141761466 0.000783770303602255 0.141890416748565 0.141890416748565 "Abcf1/Ago1/Alkbh3/Apex1/Bcdin3d/Caprin1/Casc3/Cdk4/Cnot1/Cnot10/Cnot11/Cnot6l/Cnot7/Cnot9/Ddx25/Ddx49/Dhx29/Dicer1/Dis3l2/Eef2/Eef2kmt/Eefsec/Eif2ak3/Eif3k/Eif4ebp3/Fastkd1/Fastkd3/Fastkd5/Fto/Gemin5/Impact/Limd1/Lrpprc/Lsm14a/Lsm14b/Mecp2/Mettl14/Mettl8/Mrpl13/Mrps27/Mtor/Mvk/Ncbp1/Nolc1/Npm1/Nsun4/Ogfod1/Pa2g4/Paip2b/Parn/Pcif1/Pdik1l/Per1/Pias4/Pml/Prmt1/Pum1/Pum3/Pym1/Rack1/Rbm10/Rbm4b/Rpl10/Rpl10-ps3/Rpl13a/Rpl26/Rps14/Rps3/Rps4x/Slc35a4/Sox4/Spout1/Tcof1/Tgfb1/Thrap3/Traf3ip2/Trub1/Tsfm/Tut4/Xpo5/Ythdf2/Zc3h10/Zc3h14/Zcchc17/Zcchc4/Zfp36l1/Zmpste24" 87 "" "" "BP"
"GO:0000725" "GO:0000725" "recombinational repair" "38/1792" "165/12912" 0.23030303030303 1.65941558441558 3.42210819047859 0.000957198571133785 0.167311708864729 0.167311708864729 "Actl6a/Brd8/Chd4/Dmap1/Epc1/Epc2/Gins4/Helq/Inip/Ino80/Kdm1a/Klhl15/Mad2l2/Mcm2/Mcm3/Mre11a/Mrnip/Nsmce1/Parp1/Pias4/Poll/Polq/Prmt1/Rad51d/Recql5/Rhno1/Rnf169/Rpa1/Senp3/Smchd1/Trrap/Ubqln4/Vps72/Wrap53/Xrcc1/Xrcc5/Xrcc6/Zswim7" 38 "" "" "BP"
"GO:0032259" "GO:0032259" "methylation" "40/1792" "178/12912" 0.224719101123595 1.61918138041734 3.33919680413698 0.0011817711033022 0.197711989355953 0.197711989355953 "As3mt/Bcdin3d/Btg1/Dnmt1/Eef1akmt4/Eef2kmt/Ehmt1/Fam98b/Fbl/Gamt/Hemk1/Hsd17b10/Lcmt1/Lcmt2/Mettl14/Mettl15/Mettl23/Mettl8/Mrm3/Mtap/Nop2/Nsun4/Pcif1/Prdm11/Prmt1/Prmt5/Prmt6/Prmt9/Rbm15/Rrp8/Setdb2/Smyd4/Smyd5/Spout1/Suv39h1/Tgs1/Trmt6/Trmt61a/Wdr6/Zcchc4" 40 "" "" "BP"
"GO:0010569" "GO:0010569" "regulation of double-strand break repair via homologous recombination" "21/1792" "76/12912" 0.276315789473684 1.99095394736842 3.47809919205234 0.00120912836260299 0.197711989355953 0.197711989355953 "Actl6a/Brd8/Dmap1/Epc1/Epc2/Helq/Kdm1a/Klhl15/Mad2l2/Mrnip/Parp1/Pias4/Polq/Prmt1/Recql5/Senp3/Smchd1/Trrap/Ubqln4/Vps72/Wrap53" 21 "" "" "BP"
"GO:0006310" "GO:0006310" "DNA recombination" "58/1792" "284/12912" 0.204225352112676 1.47151659959759 3.22541365003434 0.00138338988530431 0.213522841804499 0.213522841804499 "Actl6a/Actr8/Apex1/Brd8/Cd28/Cenps/Chd4/Chtf18/Dmap1/Eme2/Epc1/Epc2/Ercc1/Exosc3/Foxp1/Gins4/Helq/Hmces/Icosl/Il4/Inip/Ino80/Kdm1a/Klhl15/Lef1/Lig3/Mad2l2/Mcm2/Mcm3/Mre11a/Mrnip/Msh2/Msh6/Nono/Nsmce1/Parp1/Pias4/Poll/Polq/Prmt1/Rad51d/Recql5/Rhno1/Rnf169/Rpa1/Senp3/Smchd1/Tcf7/Tgfb1/Trip13/Trrap/Ubqln4/Vps72/Wrap53/Xrcc1/Xrcc5/Xrcc6/Zswim7" 58 "" "" "BP"
"GO:0050852" "GO:0050852" "T cell receptor signaling pathway" "30/1792" "124/12912" 0.241935483870968 1.74323156682028 3.33833737947601 0.00139006781999378 0.213522841804499 0.213522841804499 "Btk/Btrc/Card11/Cblb/Ccr7/Cd247/Cd28/Cd3e/Cd8a/Cd8b1/Crkl/Cyld/Icosl/Ikbkg/Itk/Lck/Nfkbid/Pde4b/Phpt1/Prkd2/Rela/Rps3/Skap1/Sla2/Slc39a6/Themis/Thy1/Txk/Usp12/Zap70" 30 "" "" "BP"
"GO:0000463" "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" "8/1792" "18/12912" 0.444444444444444 3.20238095238095 3.75345671176997 0.00161956518518748 0.241458115403392 0.241458115403392 "Ddx18/Nol9/Npm1/Ppan/Rbm34/Rpf2/Rpl7/Urb1" 8 "" "" "BP"
"GO:2000756" "GO:2000756" "regulation of peptidyl-lysine acetylation" "6/1792" "11/12912" 0.545454545454545 3.9301948051948 3.9028126020481 0.00175000857891495 0.253451242471997 0.253451242471997 "Dip2b/Hint2/Pml/Prkaa1/Sirt1/Sox4" 6 "" "" "BP"
"GO:0000460" "GO:0000460" "maturation of 5.8S rRNA" "12/1792" "35/12912" 0.342857142857143 2.47040816326531 3.49672218597488 0.00186019865109669 0.261926304511365 0.261926304511365 "Exosc3/Las1l/Mak16/Mphosph6/Nol9/Nop9/Npm1/Nsa2/Rps21/Rrp15/Rrs1/Urb1" 12 "" "" "BP"
"GO:0006417" "GO:0006417" "regulation of translation" "63/1792" "318/12912" 0.19811320754717 1.42747641509434 3.09842097345872 0.00193470538858837 0.265054638236606 0.265054638236606 "Abcf1/Ago1/Alkbh3/Caprin1/Casc3/Cdk4/Cnot1/Cnot10/Cnot11/Cnot6l/Cnot7/Cnot9/Ddx25/Dhx29/Eef2/Eef2kmt/Eefsec/Eif2ak3/Eif3k/Eif4ebp3/Fastkd3/Gemin5/Impact/Limd1/Lrpprc/Lsm14a/Lsm14b/Mettl14/Mettl8/Mrpl13/Mrps27/Mtor/Mvk/Ncbp1/Nolc1/Npm1/Nsun4/Ogfod1/Pa2g4/Paip2b/Pcif1/Pdik1l/Pml/Prmt1/Pum1/Pum3/Pym1/Rack1/Rbm4b/Rpl10/Rpl10-ps3/Rpl13a/Rpl26/Rps14/Rps3/Rps4x/Slc35a4/Sox4/Tcof1/Tsfm/Ythdf2/Zcchc4/Zfp36l1" 63 "" "" "BP"
