"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0036230" "GO:0036230" "granulocyte activation" "20/1446" "45/12912" 0.444444444444444 3.96864914707238 7.08409860852072 1.69171363522896e-08 7.87877177570723e-06 6.82351480621058e-06 "Abr/Anxa1/Ccl3/Ccl5/Ccr2/Cd177/Cd300a/Ctsg/Fcer1a/Fcer1g/Grn/Il18rap/Itgam/Itgb2/Itgb2l/Myd88/Myo1f/Ptafr/Spi1/Tyrobp" 20 "" "" "BP"
"GO:0031349" "GO:0031349" "positive regulation of defense response" "91/1446" "457/12912" 0.199124726477024 1.77807639576164 6.01404388544266 2.27317459506346e-08 9.08254738399155e-06 7.86606063953571e-06 "Adora2b/Alox5ap/Alpk1/App/Becn1/C3/Ccl3/Ccl5/Ccr2/Cd300a/Cd300ld3/Cd300lf/Cd36/Cd86/Cebpa/Cgas/Clec4n/Clec7a/Colec12/Csf1r/Ctsc/Ctss/Dab2ip/Dhx58/Emilin1/Emilin2/Esr1/Fcer1a/Fcer1g/Fcgr1/Fcgr3/Fpr2/Gm12250/Grn/Ifi203-ps/Ifi204/Ifi207/Ifi211/Ifih1/Il18rap/Il6/Irf7/Irgm1/Klrc1/Klrc2/Klri1/Lbp/Ldlr/Lgals1/Lpl/Mefv/Mmp8/Myd88/Napepld/Nlrp1a/Nlrp1b/Nlrp3/Nod2/Oas1a/Oas1e/Oas1g/Oas3/Penk/Pomc/Rab34/Raet1e/Reg3g/Riok3/Rnf115/Rsad2/Sh2d1b1/Slc15a3/Spi1/Ticam2/Tifab/Tlr11/Tlr13/Tlr2/Tlr5/Tlr7/Tlr8/Tnfrsf11a/Tnfrsf1a/Tnip3/Trem2/Trex1/Trim30d/Trpv4/Tyrobp/Zbp1/Zdhhc9" 91 "" "" "BP"
"GO:0032602" "GO:0032602" "chemokine production" "33/1446" "106/12912" 0.311320754716981 2.77992640726533 6.53440951669003 2.44297163803093e-08 9.08254738399155e-06 7.86606063953571e-06 "Ackr1/Adora2b/Aire/Alox8/Apod/App/Ccl5/Chil3/Clec7a/Csf1r/Ext1/Fosl2/Gstp2/Gstp3/Il6/Lbp/Lilrb4a/Lpl/Lrp1/Mefv/Myd88/Nod2/Oas1a/Oas1e/Oas1g/Oas3/Sirpa/Ticam2/Tlr2/Tlr7/Trem2/Trpv4/Zfpm1" 33 "" "" "BP"
"GO:0032642" "GO:0032642" "regulation of chemokine production" "31/1446" "96/12912" 0.322916666666667 2.88347164591978 6.57773801749191 2.48205472137189e-08 9.08254738399155e-06 7.86606063953571e-06 "Ackr1/Adora2b/Aire/Alox8/Apod/App/Ccl5/Chil3/Clec7a/Csf1r/Gstp2/Gstp3/Il6/Lbp/Lilrb4a/Lpl/Lrp1/Mefv/Myd88/Nod2/Oas1a/Oas1e/Oas1g/Oas3/Sirpa/Ticam2/Tlr2/Tlr7/Trem2/Trpv4/Zfpm1" 31 "" "" "BP"
"GO:0002275" "GO:0002275" "myeloid cell activation involved in immune response" "29/1446" "89/12912" 0.325842696629214 2.90959951512891 6.41949102830647 5.57323942491032e-08 1.90344703825437e-05 1.64850555621032e-05 "Abr/Adora2b/Ccl3/Ccr2/Cd177/Cd300a/Cx3cr1/Fcer1a/Fcer1g/Fes/Fgr/Gab2/Grn/Hmox1/Itgam/Itgb2/Itgb2l/Lbp/Lilrb4a/Milr1/Ms4a2/Myd88/Myo1f/Ptafr/Rab44/Spi1/Trem2/Trex1/Tyrobp" 29 "" "" "BP"
"GO:0002886" "GO:0002886" "regulation of myeloid leukocyte mediated immunity" "23/1446" "61/12912" 0.377049180327869 3.36684579280321 6.57997945018802 6.27686037431036e-08 2.0097722310995e-05 1.74058989984988e-05 "Abr/Adora2b/C3/Ccr2/Cd177/Cd300a/Cx3cr1/Fcer1a/Fcer1g/Fcgr1/Fcgr3/Fes/Fgr/Gab2/Hmox1/Itgam/Itgb2/Itgb2l/Ms4a2/Pomc/Ptafr/Spi1/Tyrobp" 23 "" "" "BP"
"GO:0002764" "GO:0002764" "immune response-regulating signaling pathway" "90/1446" "465/12912" 0.193548387096774 1.72828269307991 5.68005105651579 1.07658943690574e-07 3.14850327939681e-05 2.72680302919908e-05 "Alpk1/App/Becn1/Bmx/Btnl10/Btnl9/C3/Cd276/Cd300a/Cd300lb/Cd300ld3/Cd300lf/Cd36/Cd86/Cgas/Clec4n/Clec7a/Cmklr1/Cmtm3/Colec12/Dab2ip/Dhx58/Eif2b4/Ermap/Esr1/Fcer1a/Fcer1g/Fcgr1/Fcgr3/Fosl2/Fpr2/Gm12250/Gpld1/Ifi203-ps/Ifi207/Ifih1/Il20rb/Irf7/Irgm1/Itgam/Klrc1/Klrc2/Klri1/Lair1/Lbp/Lcp2/Lgals3/Lilra6/Lilrb4a/Mefv/Myd88/Nfam1/Nlrp1a/Nlrp1b/Nlrp3/Nod2/Oas1a/Oas1e/Oas1g/Oas3/Pira2/Pirb/Prnp/Pvrig/Reg3g/Riok3/Rnf115/Rsad2/Sh2b2/Sh2d1b1/Skint3/Slc15a3/Ticam2/Tifab/Tlr11/Tlr13/Tlr2/Tlr5/Tlr7/Tlr8/Tnfrsf21/Tnip3/Trav7-2/Trem2/Trex1/Tyrobp/Usp46/Vav3/Zdhhc9/Zfp683" 90 "" "" "BP"
"GO:0071674" "GO:0071674" "mononuclear cell migration" "44/1446" "173/12912" 0.254335260115607 2.27107667953853 5.97702747057837 1.10624749227294e-07 3.14850327939681e-05 2.72680302919908e-05 "Abr/Aire/Alox5/Anxa1/Apod/App/Ccl2/Ccl3/Ccl5/Ccr2/Cd200r1/Cmklr1/Csf1/Csf1r/Ctsg/Cx3cr1/Cxcl10/Cyp7b1/Dusp1/Emilin1/Ext1/Flt1/Fpr2/Fut7/Gpr15/Gpr35/Hsd3b7/Itgal/Jaml/Lgals3/Mmp9/Mtus1/Padi2/Pla2g7/Plcb1/Ptpro/Rarres2/Retnlg/Sirpa/Slamf8/Slc8b1/Spi1/Trem2/Trpv4" 44 "" "" "BP"
"GO:0042119" "GO:0042119" "neutrophil activation" "17/1446" "38/12912" 0.447368421052632 3.9947586809347 6.56530636193735 1.79374344383143e-07 4.83649876986758e-05 4.18871391454264e-05 "Abr/Anxa1/Ccl5/Cd177/Cd300a/Ctsg/Fcer1g/Grn/Il18rap/Itgam/Itgb2/Itgb2l/Myd88/Myo1f/Ptafr/Spi1/Tyrobp" 17 "" "" "BP"
"GO:0050727" "GO:0050727" "regulation of inflammatory response" "63/1446" "293/12912" 0.215017064846416 1.91998640476966 5.6566703171642 2.1021249068324e-07 5.3845929488512e-05 4.6633981485782e-05 "Abr/Adora2b/Ahr/Alox5/Alox5ap/Anxa1/Aoah/App/Bst1/C3/Ccl3/Ccl5/Ccr2/Cd200r1/Cd200r3/Cd276/Cd44/Cebpa/Csf1r/Ctsc/Ctss/Cx3cr1/Dagla/Esr1/Fancd2/Fcer1a/Fcer1g/Fcgr1/Fcgr3/Fpr2/Fut7/Gm12250/Grn/Hgf/Il20rb/Il6/Irgm1/Lbp/Ldlr/Lgals1/Lpl/Mefv/Mmp8/Myd88/Napepld/Nlrp1a/Nlrp1b/Nlrp3/Nod2/Reg3g/Siglece/Sirpa/Slamf8/Tlr2/Tnfrsf11a/Tnfrsf1a/Tnfrsf1b/Trem2/Trex1/Trpv4/Usp18/Zbp1/Zdhhc9" 63 "" "" "BP"
"GO:0050729" "GO:0050729" "positive regulation of inflammatory response" "35/1446" "127/12912" 0.275590551181102 2.4608749632437 5.87520004809403 2.74590789598022e-07 6.66654774872037e-05 5.77365210780204e-05 "Adora2b/Alox5ap/App/C3/Ccl3/Ccl5/Ccr2/Cebpa/Csf1r/Ctsc/Ctss/Fcer1a/Fcer1g/Fcgr1/Fcgr3/Gm12250/Grn/Il6/Lbp/Ldlr/Lgals1/Lpl/Mefv/Mmp8/Napepld/Nlrp1a/Nlrp1b/Nlrp3/Tlr2/Tnfrsf11a/Tnfrsf1a/Trem2/Trpv4/Zbp1/Zdhhc9" 35 "" "" "BP"
"GO:0002548" "GO:0002548" "monocyte chemotaxis" "16/1446" "35/12912" 0.457142857142857 4.08203912270302 6.48370041822547 2.86285478180457e-07 6.66654774872037e-05 5.77365210780204e-05 "Anxa1/App/Ccl2/Ccl3/Ccl5/Ccr2/Ctsg/Cx3cr1/Cxcl10/Dusp1/Flt1/Fpr2/Lgals3/Pla2g7/Ptpro/Slamf8" 16 "" "" "BP"
"GO:0002444" "GO:0002444" "myeloid leukocyte mediated immunity" "30/1446" "101/12912" 0.297029702970297 2.65231502403352 5.91997866283446 3.31822280442666e-07 7.39098062046861e-05 6.40105680579331e-05 "Abr/Adora2b/C3/Ccl3/Ccr2/Cd177/Cd300a/Cd300lb/Ctsg/Cx3cr1/Fcer1a/Fcer1g/Fcgr1/Fcgr3/Fes/Fgr/Gab2/Hmox1/Itgam/Itgb2/Itgb2l/Milr1/Ms4a2/Myd88/Myo1f/Pomc/Ptafr/Rab44/Spi1/Tyrobp" 30 "" "" "BP"
"GO:0032680" "GO:0032680" "regulation of tumor necrosis factor production" "42/1446" "169/12912" 0.248520710059172 2.21915588401385 5.66532551182045 4.22671298400651e-07 9.0222710904439e-05 7.81385755595941e-05 "App/Axl/Ccl2/Ccl3/Ccl4/Ccr2/Cd36/Clec4a2/Clec4a3/Clec7a/Csf1r/Cx3cr1/Cybb/Fcer1g/Fcgr3/Flt3/Gstp2/Gstp3/Ifih1/Ifngr1/Il6/Lbp/Lilrb4a/Lpl/Mmp8/Myd88/Nod2/Oas1a/Oas1e/Oas1g/Oas2/Oas3/Pomc/Ptafr/Sirpa/Tlr2/Tlr5/Tmem106a/Tnfrsf1a/Trem2/Trex1/Tyrobp" 42 "" "" "BP"
"GO:0045765" "GO:0045765" "regulation of angiogenesis" "50/1446" "218/12912" 0.229357798165138 2.04804141764056 5.54198778267682 5.00406734123288e-07 9.93919219263873e-05 8.60796923923528e-05 "Adam12/Alox5/Aplnr/C3/Ccl2/Ccl5/Ccr2/Cd36/Col4a2/Creb3l1/Cx3cr1/Cxcl10/Cybb/Cysltr1/Dab2ip/E2f2/Emilin1/Emilin2/Epha1/Epn1/F3/Fkbpl/Flt1/Foxo4/Glul/Grn/Hgf/Hipk2/Hk2/Hmox1/Igf2/Itga5/Itgax/Itgb2/Itgb2l/Lgals3/Lif/Mmp9/Nrp1/Pik3cb/Pik3r6/Ppp1r15a/Sema4a/Stat1/Tert/Tie1/Tnfrsf12a/Tnfrsf1a/Vegfc/Xbp1" 50 "" "" "BP"
"GO:0002283" "GO:0002283" "neutrophil activation involved in immune response" "11/1446" "18/12912" 0.611111111111111 5.45689257722453 6.71943418522606 5.0442903964202e-07 9.93919219263873e-05 8.60796923923528e-05 "Abr/Cd177/Fcer1g/Itgam/Itgb2/Itgb2l/Myd88/Myo1f/Ptafr/Spi1/Tyrobp" 11 "" "" "BP"
"GO:0071621" "GO:0071621" "granulocyte chemotaxis" "30/1446" "103/12912" 0.29126213592233 2.60081376143093 5.79241843310252 5.30477683555991e-07 0.000100653228624346 8.71720637890255e-05 "Anxa1/Bst1/Ccl2/Ccl22/Ccl3/Ccl4/Ccl5/Ccl9/Cmklr1/Csf1/Csf1r/Csf3r/Cxcl10/Cxcl9/Dapk2/Fcer1g/Fcgr3/Itga1/Itgam/Itgb2/Itgb2l/Jaml/Lbp/Lgals3/Mpp1/Nod2/Rarres2/Spp1/Trpv4/Vav3" 30 "" "" "BP"
"GO:1903555" "GO:1903555" "regulation of tumor necrosis factor superfamily cytokine production" "42/1446" "171/12912" 0.245614035087719 2.19320084443474 5.57786459921895 5.94385785763742e-07 0.000108751370730987 9.4185567180232e-05 "App/Axl/Ccl2/Ccl3/Ccl4/Ccr2/Cd36/Clec4a2/Clec4a3/Clec7a/Csf1r/Cx3cr1/Cybb/Fcer1g/Fcgr3/Flt3/Gstp2/Gstp3/Ifih1/Ifngr1/Il6/Lbp/Lilrb4a/Lpl/Mmp8/Myd88/Nod2/Oas1a/Oas1e/Oas1g/Oas2/Oas3/Pomc/Ptafr/Sirpa/Tlr2/Tlr5/Tmem106a/Tnfrsf1a/Trem2/Trex1/Tyrobp" 42 "" "" "BP"
"GO:0030335" "GO:0030335" "positive regulation of cell migration" "86/1446" "460/12912" 0.18695652173913 1.66942089121414 5.19178548368381 9.63617829784835e-07 0.000166903178868521 0.00014454871198636 "Acta2/Acvr1/Adora2b/Amotl1/Anxa1/App/Atp7a/Ccl2/Ccl22/Ccl3/Ccl4/Ccl5/Ccl9/Ccr2/Clec7a/Cmklr1/Col18a1/Col1a1/Csf1/Csf1r/Cx3cr1/Cxcl10/Dab2ip/Dapk2/Dmtn/Dock1/Dock4/Dock7/Epb41l5/Epha1/F3/F7/Fam110c/Fgr/Flt1/Fn1/Foxo4/Fpr2/Fut7/Gab2/Gpld1/Grn/Hgf/Hmox1/Igf2/Itga5/Itgax/Lbp/Lcn2/Lgals3/Lrp1/Mapre2/Met/Mmp9/Myo1f/Nox1/Nrp1/P2ry6/Pak1/Pax6/Pik3cb/Pla2g7/Plau/Ptafr/Ptp4a1/Rarres2/Reln/Rhoc/Rin2/S100a11/Sema4a/Sema4c/Slc8a1/Smo/Sod2/Spi1/Tbc1d24/Tert/Tiam1/Tlr2/Trem2/Trpv4/Vegfc/Vim/Xbp1/Zfp703" 86 "" "" "BP"
"GO:0032640" "GO:0032640" "tumor necrosis factor production" "42/1446" "174/12912" 0.241379310344828 2.15538703677207 5.44890969919512 9.77375632647985e-07 0.000166903178868521 0.00014454871198636 "App/Axl/Ccl2/Ccl3/Ccl4/Ccr2/Cd36/Clec4a2/Clec4a3/Clec7a/Csf1r/Cx3cr1/Cybb/Fcer1g/Fcgr3/Flt3/Gstp2/Gstp3/Ifih1/Ifngr1/Il6/Lbp/Lilrb4a/Lpl/Mmp8/Myd88/Nod2/Oas1a/Oas1e/Oas1g/Oas2/Oas3/Pomc/Ptafr/Sirpa/Tlr2/Tlr5/Tmem106a/Tnfrsf1a/Trem2/Trex1/Tyrobp" 42 "" "" "BP"
"GO:1901342" "GO:1901342" "regulation of vasculature development" "50/1446" "223/12912" 0.224215246636771 2.0021212064827 5.36064569142123 1.0278959590161e-06 0.000169868096710952 0.000147116518412661 "Adam12/Alox5/Aplnr/C3/Ccl2/Ccl5/Ccr2/Cd36/Col4a2/Creb3l1/Cx3cr1/Cxcl10/Cybb/Cysltr1/Dab2ip/E2f2/Emilin1/Emilin2/Epha1/Epn1/F3/Fkbpl/Flt1/Foxo4/Glul/Grn/Hgf/Hipk2/Hk2/Hmox1/Igf2/Itga5/Itgax/Itgb2/Itgb2l/Lgals3/Lif/Mmp9/Nrp1/Pik3cb/Pik3r6/Ppp1r15a/Sema4a/Stat1/Tert/Tie1/Tnfrsf12a/Tnfrsf1a/Vegfc/Xbp1" 50 "" "" "BP"
"GO:0040017" "GO:0040017" "positive regulation of locomotion" "89/1446" "482/12912" 0.184647302904564 1.64880081265818 5.15534172797972 1.078890397639e-06 0.000172723609597018 0.000149589573225276 "Acta2/Acvr1/Adora2b/Amotl1/Anxa1/App/Atp7a/Ccl2/Ccl22/Ccl3/Ccl4/Ccl5/Ccl9/Ccr2/Clec7a/Cmklr1/Col18a1/Col1a1/Csf1/Csf1r/Cx3cr1/Cxcl10/Dab2ip/Dapk2/Dmtn/Dock1/Dock4/Dock7/Epb41l5/Epha1/F3/F7/Fam110c/Fgr/Flt1/Fn1/Foxo4/Fpr2/Fut7/Gab2/Gpld1/Grn/Hgf/Hmox1/Igf2/Itga5/Itgax/Lbp/Lcn2/Lgals3/Lrp1/Mapre2/Megf8/Met/Mmp9/Myo1f/Nox1/Nrp1/P2ry6/Pak1/Pax6/Pik3cb/Pla2g7/Plau/Ptafr/Ptp4a1/Rarres2/Reln/Rhoc/Rin2/S100a11/Sema4a/Sema4c/Slc8a1/Smo/Sod2/Spi1/Stx3/Tbc1d24/Tert/Tiam1/Tlr2/Trem2/Trf/Trpv4/Vegfc/Vim/Xbp1/Zfp703" 89 "" "" "BP"
"GO:0009410" "GO:0009410" "response to xenobiotic stimulus" "59/1446" "281/12912" 0.209964412811388 1.8748689475938 5.26544902564479 1.16800420723505e-06 0.000181323804656519 0.000157037886235908 "Acsl1/Ahr/Ahrr/Aip/Akr1c13/Aldh3a1/Atp1a3/Bak1/Becn1/Bloc1s3/C130074G19Rik/Car9/Ccl2/Ccl3/Ccl4/Ccnd1/Cdk1/Col1a1/Comt/Cybb/Cyp26a1/Cyp2f2/Dusp6/E2f1/Fech/Fmo1/Fmo2/Fos/Fosl2/Foxo3/Gclm/Ggh/Gpld1/Gstm1/Gstp2/Gstp3/Gstt1/Hmbs/Igf2/Lcn2/Maob/Mgst1/Mmp9/P2rx7/Pax6/Plin2/Pnp/Pnp2/Prnp/Slamf8/Smtnl1/Sod2/Srd5a1/Srr/Txn2/Ugt1a6a/Vav3/Vegfc/Xbp1" 59 "" "" "BP"
"GO:0071706" "GO:0071706" "tumor necrosis factor superfamily cytokine production" "42/1446" "176/12912" 0.238636363636364 2.1308940022633 5.36438362094762 1.34931487018779e-06 0.000201873058919288 0.000174834840470694 "App/Axl/Ccl2/Ccl3/Ccl4/Ccr2/Cd36/Clec4a2/Clec4a3/Clec7a/Csf1r/Cx3cr1/Cybb/Fcer1g/Fcgr3/Flt3/Gstp2/Gstp3/Ifih1/Ifngr1/Il6/Lbp/Lilrb4a/Lpl/Mmp8/Myd88/Nod2/Oas1a/Oas1e/Oas1g/Oas2/Oas3/Pomc/Ptafr/Sirpa/Tlr2/Tlr5/Tmem106a/Tnfrsf1a/Trem2/Trex1/Tyrobp" 42 "" "" "BP"
