"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0032232" "GO:0032232" "negative regulation of actin filament bundle assembly" "14/2454" "30/12912" 0.466666666666667 2.45541972290139 3.86589573620742 0.000518967661374674 0.203407373161711 0.20175958355476 "Arap1/Arhgef18/Clasp1/Clasp2/Dbn1/Inpp5k/Map3k1/Pak2/Pfn1/Pik3r1/Stmn1/Tmsb15b2/Was/Wasf2" 14 "" "" "BP"
"GO:0032239" "GO:0032239" "regulation of nucleobase-containing compound transport" "10/2454" "18/12912" 0.555555555555556 2.92311871773975 3.95495380799398 0.000590536000056335 0.203407373161711 0.20175958355476 "Dhx9/Iws1/Khdrbs1/Nrde2/Nsun2/Setd2/Supt6/Thoc2/Tpr/Wnk1" 10 "" "" "BP"
"GO:0006354" "GO:0006354" "DNA-templated transcription elongation" "36/2454" "112/12912" 0.321428571428571 1.69123297240657 3.5589457969098 0.000604156897576849 0.203407373161711 0.20175958355476 "Axin1/Ccnt2/Cdk12/Cdk13/Cdk9/Ctnnb1/Ell3/Glyr1/Hnrnpu/Ikzf1/Iws1/Kat7/Map2k1/Med11/Med14/Med15/Med16/Med17/Med23/Med25/Med30/Med4/Nelfa/Nelfcd/Nelfe/Pbrm1/Polr2e/Pwwp2a/Scaf8/Setd2/Setd5/Supt16/Supt6/Wdr43/Zc3h4/Zfp326" 36 "" "" "BP"
"GO:0046782" "GO:0046782" "regulation of viral transcription" "11/2454" "21/12912" 0.523809523809524 2.75608336244033 3.90125530721762 0.000610096887556304 0.203407373161711 0.20175958355476 "Dhx9/Map3k1/Mdfic/Notch1/Pfn1/Sp100/Trim13/Trim21/Trim27/Ubp1/Zfp36" 11 "" "" "BP"
"GO:0010639" "GO:0010639" "negative regulation of organelle organization" "84/2454" "318/12912" 0.264150943396226 1.38986022051022 3.40983638485735 0.000650002703097109 0.203407373161711 0.20175958355476 "Acd/Add3/Arap1/Arfgef1/Arhgef18/Arhgef7/Atrx/Bnip3/Bub1/Bub1b/Bub3/Capg/Capn1/Capza1/Ccdc88c/Cdc20/Cep192/Clasp1/Clasp2/Coro1a/Coro1b/Dbn1/Dync1li1/Dyrk1a/Eml2/Evi5l/Fbxo5/Flii/Fnip1/Gen1/Gmfb/Gmfg/Gnl3l/H3f3b/Hnrnpu/Ik/Inpp5j/Inpp5k/Knl1/Map3k1/Mcrs1/Mfn2/Mphosph9/Mtpn/Myadm/Ndc80/Nubp1/Opa1/Pak2/Pfn1/Pik3ca/Pik3r1/Ppargc1a/Prelid1/Prkcd/Psmd10/Rad21/Rad50/Rps6ka2/Sgk1/Slc25a4/Slc25a5/Slc35f6/Slit2/Slx4/Smad4/Smg6/Spc24/Sptbn1/Ssh2/Stmn1/Swap70/Taok1/Terf2ip/Tinf2/Tmsb15b2/Tom1l2/Tpr/Wapl/Was/Wasf2/Wdr44/Wdr47/Xrcc4" 84 "" "" "BP"
"GO:0016197" "GO:0016197" "endosomal transport" "70/2454" "257/12912" 0.272373540856031 1.43312435188797 3.39735546955771 0.000723986338311195 0.203407373161711 0.20175958355476 "Abca1/Ankfy1/Ap5b1/Arf6/Arl1/Atg14/Atp6ap1/Btbd8/Chmp1a/Cln5/Cmtm6/Coro1a/Dctn1/Dennd1a/Dennd1b/Dync1li1/Eps15/Eps15l1/Gcc2/Gripap1/Hook2/Itsn2/Lyst/Map2k1/Mcoln1/Micall1/Msn/Mtmr2/Pikfyve/Pla2g3/Prepl/Rab11b/Rab11fip4/Rab4b/Rab5a/Rbsn/Reps1/Reps2/Rgp1/Ric1/Snx1/Snx17/Snx32/Snx33/Snx4/Snx6/Snx8/Snx9/Sorl1/Spag9/Stam/Stx5a/Tbc1d17/Tmem50b/Tmem87a/Trappc10/Trim27/Vcp/Vps11/Vps25/Vps26a/Vps35l/Vps36/Vps4b/Vps51/Vps52/Vti1a/Was/Wdr81/Zfyve16" 70 "" "" "BP"
"GO:0007034" "GO:0007034" "vacuolar transport" "44/2454" "146/12912" 0.301369863013699 1.58569179756841 3.4475537887699 0.00076054139978411 0.203407373161711 0.20175958355476 "Ankfy1/Ap1g1/Ap1g2/Ap3b1/Ap3s2/Atg14/Atp13a2/C9orf72/Chmp1a/Gcc2/Gnptab/Hgsnat/Hook2/Lipa/Lyst/M6pr/Mgrn1/Mon1b/Ndfip1/Npc1/Plekhm1/Plekhm2/Rbsn/Smurf1/Snapin/Sorl1/Stam/Tgfbrap1/Tmem50b/Vcp/Vipas39/Vps11/Vps13c/Vps18/Vps25/Vps33a/Vps36/Vps37c/Vps41/Vps4b/Vps51/Vps52/Vti1a/Zfyve16" 44 "" "" "BP"
"GO:1902904" "GO:1902904" "negative regulation of supramolecular fiber organization" "42/2454" "138/12912" 0.304347826086957 1.60136068884873 3.44036105675918 0.000795567422535645 0.203407373161711 0.20175958355476 "Add3/Arap1/Arfgef1/Arhgef18/Arhgef7/Capg/Capn1/Capza1/Ccdc88c/Clasp1/Clasp2/Coro1a/Coro1b/Dbn1/Dyrk1a/Eml2/Flii/Gmfb/Gmfg/Inpp5j/Inpp5k/Map3k1/Mfn2/Mtpn/Myadm/Pak2/Pfn1/Pik3ca/Pik3r1/Prkcd/Sgk1/Slit2/Smad4/Sptbn1/Ssh2/Stmn1/Swap70/Taok1/Tmsb15b2/Was/Wasf2/Wdr47" 42 "" "" "BP"
"GO:0030041" "GO:0030041" "actin filament polymerization" "41/2454" "134/12912" 0.305970149253731 1.60989672663577 3.43771730845001 0.000811771964336926 0.203407373161711 0.20175958355476 "Abl1/Actr3/Add3/Alox15/Arf6/Arfgef1/Arpc4/Arpc5/Arpc5l/Capg/Capn1/Capza1/Cd2ap/Coro1a/Coro7/Cotl1/Dbn1/Dbnl/Diaph1/Flii/Grb2/Hcls1/Lats1/Map3k1/Mtpn/Mtss1/Myadm/Nckap1l/Pfn1/Pik3r2/Plekhg2/Prex1/Prkcd/Ptk2b/Slit2/Snx9/Sptbn1/Ssh2/Tmsb15b2/Was/Wasl" 41 "" "" "BP"
"GO:0051258" "GO:0051258" "protein polymerization" "64/2454" "232/12912" 0.275862068965517 1.45147963915353 3.36136315985803 0.000838814689956895 0.203407373161711 0.20175958355476 "Abl1/Actr3/Add3/Alox15/Ambra1/Arf6/Arfgef1/Arhgef7/Arl2/Arpc4/Arpc5/Arpc5l/Capg/Capn1/Capza1/Cd2ap/Cep192/Ckap5/Clasp1/Clasp2/Coro1a/Coro7/Cotl1/Dbn1/Dbnl/Dctn1/Diaph1/Dyrk1a/Eml2/Fbxo5/Flii/Golga2/Grb2/Haus2/Hcls1/Inpp5j/Lats1/Map3k1/Mtpn/Mtss1/Myadm/Nckap1l/Nin/Pcnt/Pfn1/Pik3r2/Plekhg2/Prex1/Prkcd/Prune1/Ptk2b/Sgk1/Slain2/Slit2/Snx9/Sptbn1/Ssh2/Stmn1/Tmsb15b2/Tubg1/Tubgcp2/Tubgcp5/Was/Wasl" 64 "" "" "BP"
"GO:0006099" "GO:0006099" "tricarboxylic acid cycle" "13/2454" "28/12912" 0.464285714285714 2.44289207125393 3.70237500700441 0.000870718329186553 0.203407373161711 0.20175958355476 "Aco1/Aco2/Cs/Dlst/Idh2/Idh3a/Idh3g/Ireb2/Mdh1/Ogdh/Sdha/Sdhb/Sdhd" 13 "" "" "BP"
"GO:0051497" "GO:0051497" "negative regulation of stress fiber assembly" "12/2454" "25/12912" 0.48 2.52557457212714 3.69845579690442 0.000951142238624024 0.212936968671953 0.211211980445326 "Arap1/Arhgef18/Clasp1/Clasp2/Inpp5k/Pak2/Pfn1/Pik3r1/Stmn1/Tmsb15b2/Was/Wasf2" 12 "" "" "BP"
"GO:0030183" "GO:0030183" "B cell differentiation" "41/2454" "136/12912" 0.301470588235294 1.58622177477348 3.32910006764884 0.00112127403616369 0.240984215852301 0.239032018740917 "Abl1/Ada/Adam17/Atp11c/Bcl6/Cdh17/Cmtm7/Ddrgk1/Dock10/Dpp4/Enpp1/Ep300/Fnip1/Gps2/Hdac7/Hmga1/Hmgb3/Ikzf1/Inpp5d/Itfg2/Nckap1l/Notch2/Phf14/Pik3r1/Plcg2/Plcl2/Pou2f2/Ppp2r3c/Ptk2b/Ptpn2/Ptprc/Ptprj/Rbpj/Slc25a5/Sp3/Stat5a/Stat5b/Syvn1/Tcf3/Zbtb1/Zbtb7a" 41 "" "" "BP"
"GO:0034243" "GO:0034243" "regulation of transcription elongation by RNA polymerase II" "25/2454" "72/12912" 0.347222222222222 1.82694919858734 3.40843854535578 0.00116832775717383 0.24143942458827 0.239483539861179 "Axin1/Ccnt2/Cdk12/Cdk13/Cdk9/Ctnnb1/Ell3/Hnrnpu/Ikzf1/Map2k1/Med11/Med14/Med15/Med16/Med17/Med23/Med25/Med30/Med4/Nelfa/Nelfcd/Nelfe/Pwwp2a/Supt6/Wdr43" 25 "" "" "BP"
"GO:0032271" "GO:0032271" "regulation of protein polymerization" "47/2454" "162/12912" 0.290123456790123 1.52651755259742 3.26669185591982 0.00126698326763723 0.250612445814167 0.248582251051971 "Abl1/Actr3/Add3/Alox15/Ambra1/Arf6/Arfgef1/Arhgef7/Arl2/Arpc5/Arpc5l/Capg/Capn1/Capza1/Ckap5/Clasp2/Coro1a/Cotl1/Dbn1/Dbnl/Dctn1/Dyrk1a/Eml2/Flii/Grb2/Hcls1/Inpp5j/Lats1/Map3k1/Mtpn/Myadm/Nckap1l/Pfn1/Pik3r2/Plekhg2/Prex1/Prkcd/Prune1/Ptk2b/Sgk1/Slain2/Slit2/Snx9/Sptbn1/Ssh2/Stmn1/Tmsb15b2" 47 "" "" "BP"
"GO:0055010" "GO:0055010" "ventricular cardiac muscle tissue morphogenesis" "13/2454" "29/12912" 0.448275862068966 2.35865441362448 3.54807180592817 0.00130600195101371 0.250612445814167 0.248582251051971 "Chd7/Ctnnb1/Ednra/Hey1/Ly6e/Notch1/Ptcd2/Rbpj/Smad4/Smad7/Tgfbr1/Tgfbr3/Ube4b" 13 "" "" "BP"
"GO:0032786" "GO:0032786" "positive regulation of DNA-templated transcription, elongation" "21/2454" "58/12912" 0.362068965517241 1.90506702638901 3.34632788851434 0.00154893689954297 0.274714421092134 0.272488977830571 "Ccnt2/Cdk12/Cdk13/Cdk9/Ctnnb1/Ell3/Ikzf1/Kat7/Map2k1/Med11/Med14/Med15/Med16/Med17/Med23/Med25/Med30/Med4/Pwwp2a/Scaf8/Supt6" 21 "" "" "BP"
"GO:0016126" "GO:0016126" "sterol biosynthetic process" "18/2454" "47/12912" 0.382978723404255 2.01508609478229 3.37706806001631 0.00158227477640785 0.274714421092134 0.272488977830571 "Cyb5r3/Cyp51/Dhcr7/Erg28/Erlin2/Fdft1/Hmgcr/Hmgcs1/Lbr/Lipa/Lpcat3/Lss/Msmo1/Nsdhl/Pex2/Pmvk/Sqle/Srebf1" 18 "" "" "BP"
"GO:1902903" "GO:1902903" "regulation of supramolecular fiber organization" "80/2454" "309/12912" 0.258899676375405 1.36223008205347 3.12190502556299 0.00160651291263939 0.274714421092134 0.272488977830571 "Abl1/Actr3/Add3/Alox15/Arap1/Arf6/Arfgef1/Arhgef18/Arhgef7/Arl2/Arpc5/Arpc5l/Braf/C9orf72/Capg/Capn1/Capza1/Ccdc88c/Ckap5/Clasp1/Clasp2/Colgalt1/Coro1a/Coro1b/Cotl1/Dbn1/Dbnl/Dctn1/Dyrk1a/Eml2/Ep300/Flii/Gmfb/Gmfg/Gpr65/Grb2/Hcls1/Inpp5j/Inpp5k/Lats1/Limk1/Map3k1/Mfn2/Mtpn/Mtss1/Myadm/Nckap1l/Pak2/Pfn1/Pik3ca/Pik3r1/Pik3r2/Plekhg2/Prex1/Prkcd/Prune1/Ptk2b/Rb1/Rnh1/Rock2/Sdc4/Sgk1/Sh3bp1/Slain2/Slit2/Smad4/Snx9/Sptbn1/Ssh2/Stmn1/Swap70/Taok1/Tgfbr1/Tmsb15b2/Trim27/Ttc8/Was/Wasf2/Wdr1/Wdr47" 80 "" "" "BP"
"GO:0032956" "GO:0032956" "regulation of actin cytoskeleton organization" "71/2454" "269/12912" 0.263940520446097 1.38875305623472 3.12117261911432 0.00167069271234187 0.274714421092134 0.272488977830571 "Abl1/Actr3/Add3/Alox15/Arap1/Arf6/Arfgef1/Arhgap17/Arhgef18/Arpc5/Arpc5l/Braf/C9orf72/Capg/Capn1/Capza1/Cd2ap/Clasp1/Clasp2/Coro1a/Coro1b/Cotl1/Dbn1/Dbnl/Ep300/Flii/Gmfb/Gmfg/Gpr65/Grb2/Hcls1/Inpp5k/Lats1/Limk1/Map3k1/Mfn2/Mtpn/Mtss1/Myadm/Nckap1l/Nedd9/Pak2/Pfn1/Pik3ca/Pik3r1/Pik3r2/Plekhg2/Prex1/Prkcd/Ptk2b/Rnh1/Rock1/Rock2/Sdc4/Sh3bp1/Slit2/Smad4/Snx9/Sptbn1/Ssh2/Stmn1/Swap70/Taok1/Tgfbr1/Tmsb15b2/Trim27/Ttc8/Vangl2/Was/Wasf2/Wdr1" 71 "" "" "BP"
"GO:0006491" "GO:0006491" "N-glycan processing" "8/2454" "14/12912" 0.571428571428571 3.00663639538945 3.63885221202456 0.00168724658403879 0.274714421092134 0.272488977830571 "Fut8/Ganab/Ganc/Gnptab/Hexb/Mgat4a/St8sia4/St8sia6" 8 "" "" "BP"
"GO:0008154" "GO:0008154" "actin polymerization or depolymerization" "45/2454" "156/12912" 0.288461538461538 1.51777318036487 3.15164647433237 0.00180089394957401 0.284594211501798 0.28228873271496 "Abl1/Actr3/Add3/Alox15/Arf6/Arfgef1/Arpc4/Arpc5/Arpc5l/Capg/Capn1/Capza1/Cd2ap/Coro1a/Coro7/Cotl1/Dbn1/Dbnl/Diaph1/Flii/Grb2/Hcls1/Lats1/Map3k1/Mtpn/Mtss1/Myadm/Nckap1l/Pfn1/Pik3ca/Pik3r2/Plekhg2/Prex1/Prkcd/Ptk2b/Sh3bp1/Slit2/Snx9/Sptbn1/Ssh2/Swap70/Tmsb15b2/Was/Wasl/Wdr1" 45 "" "" "BP"
"GO:0008064" "GO:0008064" "regulation of actin polymerization or depolymerization" "38/2454" "127/12912" 0.299212598425197 1.57434110467243 3.15075253580844 0.00193776436566428 0.291049976616659 0.28869220010582 "Actr3/Add3/Alox15/Arf6/Arfgef1/Arpc5/Arpc5l/Capg/Capn1/Capza1/Coro1a/Cotl1/Dbn1/Dbnl/Flii/Grb2/Hcls1/Lats1/Map3k1/Mtpn/Myadm/Nckap1l/Pfn1/Pik3ca/Pik3r2/Plekhg2/Prex1/Prkcd/Ptk2b/Sh3bp1/Slit2/Snx9/Sptbn1/Ssh2/Swap70/Tmsb15b2/Was/Wdr1" 38 "" "" "BP"
"GO:0016049" "GO:0016049" "cell growth" "96/2454" "384/12912" 0.25 1.31540342298289 3.03937329390896 0.0019500835954215 0.291049976616659 0.28869220010582 "Abl1/Acsl4/Actr3/Acvr1b/Adam17/Adipor2/Anapc2/Arhgap32/Atad3a/Bcl6/Brat1/Brca1/C9orf72/Camk2d/Caprin2/Cd2ap/Cd38/Cdkn2aip/Cirbp/Clasp2/Cpne1/Ctnnb1/Cyba/Dbn1/Dbnl/Ddx3x/Dyrk1a/Ednra/Ei24/Eif2ak4/Eif2b2/Eif4g1/Enpp1/Ep300/Exosc2/Exosc4/Exosc9/Foxk1/Gsk3a/Hbegf/Ip6k2/Iqgap1/Ist1/Itga4/Itsn2/Kat7/Lamtor2/Limk1/Map2k4/Mapkap1/Meis1/Mex3c/Mtpn/N6amt1/Nin/Nubp1/Ppard/Prdm4/Prr5/Psmd10/Ptk2b/Ptprj/Rb1/Rnf157/Rnf6/Sbf1/Sema4d/Sema7a/Sertad1/Sertad2/Sertad3/Sfn/Sgk1/Slc25a4/Slc9a6/Slit2/Smad4/Smad7/Smarca4/Smurf1/Spag9/Spg11/Sphk2/Srf/Supv3l1/Taf9b/Tgfbr1/Tmem108/Trim40/Trpv2/Tsc22d4/Ttl/Ulk2/Usp47/Wdr36/Zc3h12d" 96 "" "" "BP"
"GO:0032968" "GO:0032968" "positive regulation of transcription elongation by RNA polymerase II" "19/2454" "52/12912" 0.365384615384615 1.92251269512883 3.22883936919741 0.0022563510545695 0.319655871615856 0.317066360651421 "Ccnt2/Cdk12/Cdk13/Cdk9/Ctnnb1/Ell3/Ikzf1/Map2k1/Med11/Med14/Med15/Med16/Med17/Med23/Med25/Med30/Med4/Pwwp2a/Supt6" 19 "" "" "BP"
"GO:0030832" "GO:0030832" "regulation of actin filament length" "38/2454" "128/12912" 0.296875 1.56204156479218 3.09551518721051 0.0022607338770524 0.319655871615856 0.317066360651421 "Actr3/Add3/Alox15/Arf6/Arfgef1/Arpc5/Arpc5l/Capg/Capn1/Capza1/Coro1a/Cotl1/Dbn1/Dbnl/Flii/Grb2/Hcls1/Lats1/Map3k1/Mtpn/Myadm/Nckap1l/Pfn1/Pik3ca/Pik3r2/Plekhg2/Prex1/Prkcd/Ptk2b/Sh3bp1/Slit2/Snx9/Sptbn1/Ssh2/Swap70/Tmsb15b2/Was/Wdr1" 38 "" "" "BP"
"GO:0001701" "GO:0001701" "in utero embryonic development" "101/2454" "410/12912" 0.246341463414634 1.29615361679289 2.95197124643825 0.00248748032268688 0.342698250610169 0.339922074865416 "4933434E20Rik/Acvr1b/Ada/Ankrd11/Ar/Arnt/Arnt2/Axin1/Bcl2l11/Bcor/Chd7/Chtop/Cpt2/Ctnnb1/Dbn1/Dhx35/Ednra/Fbxw8/Fgfr1/Gatad2a/Gna12/Gna13/Grb2/H13/Hbegf/Hcfc1/Hectd1/Hey1/Hif1a/Hs6st1/Inpp5k/Itga4/Kdm6a/Kidins220/Kif3a/Lats1/Lats2/Llgl2/Ly6e/Map2k1/Mfn2/Mrtfb/Mtss1/Ncoa1/Ncor1/Ncor2/Nmt1/Notch1/Notch2/Nrbp1/Nsdhl/Nsrp1/Nsun2/Pbrm1/Pcnt/Pelo/Plk4/Ppp1cc/Prdm1/Prrc2b/Psmc4/Rbpj/Rmrp/Rrn3/Runx1/Sec24d/Setd2/Skil/Slc30a1/Slc39a1/Slc39a3/Slit2/Smad4/Smarca4/Smg9/Sp2/Sp3/Srf/Ssr2/St14/St8sia6/Supt6/Syvn1/Tab1/Tctn1/Tgfbr1/Tgfbr3/Thoc2/Tmed2/Tmem231/Traf6/Ubr3/Unk/Wdtc1/Xab2/Xist/Xrcc2/Xrcc4/Ythdc1/Zfp335/Zmiz1" 101 "" "" "BP"
"GO:0007020" "GO:0007020" "microtubule nucleation" "15/2454" "38/12912" 0.394736842105263 2.07695277313087 3.22050965740668 0.00269275813835831 0.357593100358147 0.354696262425833 "Arhgef7/Cep192/Ckap5/Clasp1/Clasp2/Dctn1/Eml2/Golga2/Haus2/Nin/Pcnt/Slain2/Tubg1/Tubgcp2/Tubgcp5" 15 "" "" "BP"
"GO:0061384" "GO:0061384" "heart trabecula morphogenesis" "10/2454" "21/12912" 0.476190476190476 2.50553032949121 3.34463517719493 0.0027287022361221 0.357593100358147 0.354696262425833 "Chd7/Hey1/Notch1/Rbpj/Smarca4/Sos1/Srf/Tgfbr1/Tgfbr3/Ube4b" 10 "" "" "BP"
"GO:0031128" "GO:0031128" "developmental induction" "7/2454" "12/12912" 0.583333333333333 3.06927465362673 3.4738159670939 0.0028621452486852 0.358879339958417 0.355972082284613 "Ar/Ctnnb1/Fgfr1/Frs2/Hipk1/Pou2f1/Rbpj" 7 "" "" "BP"
